t,y
1.4357262103505843,0.7620574950536744
1.4440734557595993,0.764035393051302
1.4524207011686143,0.765996849764133
1.4607679465776293,0.7679420018604112
1.4691151919866443,0.7698709848723253
1.4774624373956593,0.7717839332054518
1.4858096828046743,0.7736809801481206
1.4941569282136895,0.7755622578807015
1.5025041736227045,0.7774278974848149
1.5108514190317195,0.7792780289524643
1.5191986644407345,0.7811127811950945
1.5275459098497495,0.7829322820525733
1.5358931552587645,0.7847366583020989
1.5442404006677795,0.7865260356670339
1.5525876460767947,0.7883005388256648
1.5609348914858097,0.7900602914198891
1.5692821368948247,0.791805416063831
1.5776293823038396,0.7935360343523842
1.5859766277128546,0.795252266869684
1.5943238731218696,0.79695423319751
1.6026711185308846,0.7986420519236177
1.6110183639398998,0.8003158406500015
1.6193656093489148,0.8019757160010885
1.6277128547579298,0.803621793631865
1.6360601001669448,0.8052541882359348
1.6444073455759598,0.8068730135535104
1.6527545909849748,0.8084783823793388
1.66110183639399,0.81007040657056
1.669449081803005,0.8116491970545007
1.67779632721202,0.8132148638364045
1.686143572621035,0.8147675160070955
1.69449081803005,0.8163072617505799
1.702838063439065,0.8178342083515843
1.71118530884808,0.81934846220303
1.7195325542570952,0.8208501288134474
1.7278797996661102,0.8223393128143263
1.7362270450751252,0.8238161179674071
1.7445742904841401,0.8252806471719101
1.7529215358931551,0.8267330024717058
1.7612687813021701,0.8281732850624243
1.7696160267111851,0.8296015952985067
1.7779632721202003,0.8310180327001977
1.7863105175292153,0.8324226959604792
1.7946577629382303,0.8338156829519474
1.8030050083472453,0.8351970907336322
1.8113522537562603,0.8365670155577601
1.8196994991652753,0.8379255528764603
1.8280467445742905,0.8392727973484161
1.8363939899833055,0.8406088428454598
1.8447412353923205,0.841933782459114
1.8530884808013355,0.8432477085070775
1.8614357262103505,0.8445507125396581
1.8697829716193655,0.845842885346151
1.8781302170283805,0.8471243169611651
1.8864774624373957,0.8483950966708965
1.8948247078464107,0.8496553130193493
1.9031719532554257,0.850905053814505
1.9115191986644406,0.8521444061344412
1.9198664440734556,0.8533734563333987
1.9282136894824706,0.854592290047798
1.9365609348914856,0.855800992202207
1.9449081803005008,0.8569996470152571
1.9532554257095158,0.8581883380055128
1.9616026711185308,0.8593671479972895
1.9699499165275458,0.8605361591264258
1.9782971619365608,0.8616954528460052
1.9866444073455758,0.8628451099320327
1.9949916527545908,0.863985210489062
2.003338898163606,0.8651158339557776
2.011686143572621,0.8662370591105297
2.020033388981636,0.8673489640768228
2.028380634390651,0.8684516263287599
2.036727879799666,0.8695451226964399
2.045075125208681,0.8706295293713116
2.053422370617696,0.8717049219114814
2.061769616026711,0.8727713752469793
2.070116861435726,0.873828963684979
2.078464106844741,0.8748777609149752
2.0868113522537564,0.8759178400139188
2.0951585976627713,0.8769492734513079
2.1035058430717863,0.8779721330942379
2.1118530884808013,0.8789864902124086
2.1202003338898163,0.87999241548309
2.1285475792988313,0.8809899789960474
2.1368948247078463,0.881979250258424
2.1452420701168613,0.8829602981995854
2.1535893155258763,0.883933191175921
2.1619365609348913,0.8848979969756074
2.1702838063439063,0.8858547828233324
2.1786310517529213,0.8868036153849775
2.1869782971619363,0.8877445607722644
2.1953255425709517,0.8886776845473605
2.2036727879799667,0.8896030517274476
2.2120200333889817,0.8905207267892519
2.2203672787979967,0.8914307736735364
2.2287145242070117,0.8923332557895565
2.2370617696160267,0.8932282360194778
2.2454090150250416,0.8941157767227577
2.2537562604340566,0.8949959397404902
2.2621035058430716,0.8958687863997152
2.2704507512520866,0.8967343775176914
2.2787979966611016,0.8975927734061333
2.2871452420701166,0.8984440338754147
2.2954924874791316,0.899288218238735
2.3038397328881466,0.9001253853162525
2.312186978297162,0.9009555934391827
2.320534223706177,0.9017789004538628
2.328881469115192,0.9025953637257818
2.337228714524207,0.903405040143578
2.345575959933222,0.9042079861230029
2.353923205342237,0.9050042576108515
2.362270450751252,0.9057939100888609
2.370617696160267,0.9065769985775762
2.378964941569282,0.907353577640184
2.387312186978297,0.908123701386314
2.395659432387312,0.9088874234758098
2.404006677796327,0.9096447971224666
2.412353923205342,0.9103958750977406
2.4207011686143574,0.9111407097344245
2.4290484140233723,0.9118793529302945
2.4373956594323873,0.9126118561517267
2.4457429048414023,0.9133382704372822
2.4540901502504173,0.9140586464012644
2.4624373956594323,0.9147730342372447
2.4707846410684473,0.9154814837215605
2.4791318864774623,0.916184044216783
2.4874791318864773,0.916880764675157
2.4958263772954923,0.9175716936420115
2.5041736227045073,0.9182568792591422
2.5125208681135223,0.9189363692681662
2.5208681135225373,0.919610211013848
2.5292153589315522,0.9202784514473984
2.5375626043405677,0.9209411371297465
2.5459098497495827,0.921598314234783
2.5542570951585977,0.9222500285525785
2.5626043405676127,0.922896325492573
2.5709515859766277,0.9235372500867408
2.5792988313856426,0.9241728469927272
2.5876460767946576,0.9248031604969609
2.5959933222036726,0.9254282345177397
2.6043405676126876,0.9260481126082901
2.6126878130217026,0.9266628379598024
2.6210350584307176,0.9272724534044398
2.6293823038397326,0.9278770014183231
2.6377295492487476,0.9284765241244901
2.646076794657763,0.929071063295831
2.654424040066778,0.929660660357998
2.662771285475793,0.9302453563922931
2.671118530884808,0.9308251921385294
2.679465776293823,0.9314002079978705
2.687813021702838,0.9319704440356448
2.696160267111853,0.9325359399841376
2.704507512520868,0.9330967352453596
2.712854757929883,0.9336528688937921
2.721202003338898,0.9342043796791093
2.729549248747913,0.934751306028879
2.737896494156928,0.9352936860512394
2.746243739565943,0.935831557537555
2.754590984974958,0.9363649579650488
2.7629382303839733,0.9368939244994151
2.7712854757929883,0.9374184939974075
2.7796327212020033,0.937938703009408
2.7879799666110183,0.9384545877819732
2.7963272120200333,0.9389661842603606
2.8046744574290483,0.9394735280910319
2.8130217028380633,0.9399766546241379
2.8213689482470783,0.940475598915981
2.8297161936560933,0.940970395731458
2.8380634390651083,0.9414610795464823
2.8464106844741233,0.9419476845503861
2.8547579298831383,0.9424302446483027
2.8631051752921532,0.942908793463529
2.8714524207011687,0.9433833643398678
2.8797996661101837,0.9438539903439516
2.8881469115191987,0.9443207042675464
2.8964941569282137,0.9447835386298364
2.9048414023372287,0.9452425256796902
2.9131886477462436,0.9456976973979072
2.9215358931552586,0.9461490854994467
2.9298831385642736,0.9465967214356367
2.9382303839732886,0.9470406363963665
2.9465776293823036,0.947480861312259
2.9549248747913186,0.9479174268568263
2.9632721202003336,0.9483503634486068
2.9716193656093486,0.9487797012532846
2.9799666110183636,0.9492054701857915
2.988313856427379,0.9496276999123913
2.996661101836394,0.9500464198527468
3.005008347245409,0.9504616591819699
3.013355592654424,0.9508734468326542
3.021702838063439,0.9512818114968908
3.030050083472454,0.951686781628268
3.038397328881469,0.9520883854438534
3.046744574290484,0.9524866509261601
3.055091819699499,0.9528816058250964
3.063439065108514,0.9532732776598994
3.071786310517529,0.9536616937210527
3.080133555926544,0.9540468810721872
3.088480801335559,0.9544288665519676
3.0968280467445743,0.9548076767759618
3.1051752921535893,0.9551833381384961
3.1135225375626043,0.9555558768144936
3.1218697829716193,0.9559253187612982
3.1302170283806343,0.9562916897204833
3.1385642737896493,0.9566550152196455
3.1469115191986643,0.9570153205741831
3.1552587646076793,0.9573726308890601
3.1636060100166943,0.9577269710605553
3.1719532554257093,0.9580783657779969
3.1803005008347243,0.9584268395254834
3.1886477462437393,0.9587724165835888
3.1969949916527542,0.959115121031055
3.2053422370617692,0.959454976746469
3.2136894824707847,0.959792007409927
3.2220367278797997,0.9601262365046844
3.2303839732888147,0.960457687318792
3.2387312186978297,0.9607863829467185
3.2470784641068446,0.9611123462909595
3.2554257095158596,0.9614356000636342
3.2637729549248746,0.9617561667880664
3.2721202003338896,0.9620740688003553
3.2804674457429046,0.9623893282509307
3.2888146911519196,0.9627019671060975
3.2971619365609346,0.9630120071495648
3.3055091819699496,0.9633194699839652
3.3138564273789646,0.9636243770323591
3.32220367278798,0.9639267495397276
3.330550918196995,0.9642266085744527
3.33889816360601,0.9645239750297857
3.347245409015025,0.9648188696253024
3.35559265442404,0.9651113129083471
3.363939899833055,0.9654013252554643
3.37228714524207,0.9656889268738184
3.380634390651085,0.9659741378026014
3.3889816360601,0.9662569779144301
3.397328881469115,0.9665374669167291
3.40567612687813,0.966815624353106
3.414023372287145,0.9670914696047113
3.42237061769616,0.9673650218915899
3.4307178631051753,0.9676363002740203
3.4390651085141903,0.9679053236538416
3.4474123539232053,0.9681721107757721
3.4557595993322203,0.9684366802287142
3.4641068447412353,0.9686990504470498
3.4724540901502503,0.9689592397119253
3.4808013355592653,0.9692172661525248
3.4891485809682803,0.9694731477473334
3.4974958263772953,0.9697269023253902
3.5058430717863103,0.9699785475675301
3.5141903171953253,0.9702281010076161
3.5225375626043403,0.9704755800337611
3.5308848080133552,0.9707210018895389
3.5392320534223702,0.9709643836751861
3.5475792988313857,0.9712057423487939
3.5559265442404007,0.9714450947274885
3.5642737896494157,0.9716824574886047
3.5726210350584306,0.9719178471708461
3.5809682804674456,0.9721512801754384
3.5893155258764606,0.9723827727672724
3.5976627712854756,0.9726123410760364
3.6060100166944906,0.9728400010973414
3.6143572621035056,0.9730657686938339
3.6227045075125206,0.9732896595963025
3.6310517529215356,0.973511689404774
3.6393989983305506,0.9737318735895989
3.6477462437395656,0.9739502274925315
3.656093489148581,0.9741667663277966
3.664440734557596,0.9743815051831518
3.672787979966611,0.9745944590209367
3.681135225375626,0.974805642679117
3.689482470784641,0.9750150708723173
3.697829716193656,0.9752227581928473
3.706176961602671,0.9754287191117179
3.714524207011686,0.9756329679796494
3.722871452420701,0.975835519028072
3.731218697829716,0.9760363863701169
3.739565943238731,0.9762355840016
3.747913188647746,0.9764331258019968
3.756260434056761,0.9766290255354096
3.764607679465776,0.9768232968515268
3.7729549248747913,0.9770159532865732
3.7813021702838063,0.9772070082642541
3.7896494156928213,0.9773964750966901
3.7979966611018363,0.9775843669853448
3.8063439065108513,0.9777706970219443
3.8146911519198663,0.9779554781893901
3.8230383973288813,0.9781387233626629
3.8313856427378963,0.9783204453097204
3.8397328881469113,0.9785006566923863
3.8480801335559263,0.9786793700672329
3.8564273789649413,0.9788565978864563
3.8647746243739562,0.9790323524987432
3.8731218697829712,0.979206646150132
3.8814691151919867,0.9793794909848659
3.8898163606010017,0.9795508990462389
3.8981636060100167,0.9797208822774353
3.9065108514190316,0.9798894525223613
3.9148580968280466,0.9800566215264709
3.9232053422370616,0.9802224009375837
3.9315525876460766,0.9803868023066971
3.9398998330550916,0.9805498370887904
3.9482470784641066,0.9807115166436235
3.9565943238731216,0.9808718522365284
3.9649415692821366,0.9810308550391938
3.9732888146911516,0.9811885361304438
3.9816360601001666,0.9813449064970096
3.9899833055091816,0.9814999770342953
3.998330550918197,0.9816537585471367
4.006677796327212,0.9818062617505546
4.0150250417362265,0.9819574972705012
4.023372287145242,0.9821074756446001
4.0317195325542565,0.982256207322881
4.040066777963272,0.982403702668508
4.0484140233722865,0.9825499719585008
4.056761268781302,0.9826950253844517
4.065108514190317,0.9828388730532355
4.073455759599332,0.9829815249877131
4.081803005008347,0.9831229911274306
4.090150250417362,0.9832632813293116
4.098497495826377,0.983402405368344
4.106844741235392,0.9835403729382609
4.115191986644407,0.9836771936522164
4.123539232053422,0.9838128770434551
4.131886477462437,0.9839474325659765
4.140233722871452,0.9840808695951937
4.148580968280467,0.9842131974285866
4.156928213689482,0.9843444252863499
4.165275459098497,0.9844745623120352
4.173622704507513,0.9846036175731886
4.181969949916527,0.9847316000619817
4.190317195325543,0.984858518695839
4.198664440734557,0.9849843823180588
4.207011686143573,0.9851091996984296
4.215358931552587,0.9852329795338407
4.223706176961603,0.9853557304488885
4.232053422370617,0.9854774609964777
4.240400667779633,0.9855981796584167
4.248747913188647,0.9857178948460089
4.257095158597663,0.9858366149006388
4.265442404006677,0.9859543480943528
4.273789649415693,0.9860711026304363
4.282136894824708,0.9861868866439846
4.290484140233723,0.98630170820247
4.298831385642738,0.9864155753063041
4.307178631051753,0.9865284958893947
4.315525876460768,0.9866404778196992
4.323873121869783,0.9867515288997727
4.332220367278798,0.9868616568673113
4.3405676126878125,0.9869708693956913
4.348914858096828,0.9870791740945046
4.3572621035058425,0.987186578510088
4.365609348914858,0.9872930901260489
4.3739565943238725,0.9873987163637882
4.382303839732888,0.9875034645830154
4.390651085141903,0.9876073420822631
4.398998330550918,0.9877103560993942
4.407345575959933,0.9878125138121074
4.415692821368948,0.9879138223384364
4.424040066777963,0.9880142887372464
4.432387312186978,0.9881139200087256
4.440734557595993,0.9882127230948731
4.449081803005008,0.9883107048799828
4.457429048414023,0.9884078721911229
4.465776293823038,0.9885042317986112
4.474123539232053,0.9885997904164876
4.482470784641068,0.9886945547029814
4.490818030050083,0.9887885312609751
4.499165275459099,0.9888817266384651
4.507512520868113,0.9889741473290172
4.515859766277129,0.9890657997722199
4.524207011686143,0.9891566903541319
4.532554257095159,0.9892468254077283
4.540901502504173,0.9893362112133413
4.549248747913189,0.9894248539990975
4.557595993322203,0.9895127599413525
4.565943238731219,0.9895999351651206
4.574290484140233,0.9896863857445021
4.582637729549249,0.9897721177031064
4.590984974958263,0.9898571370144713
4.599332220367279,0.98994144960248
4.607679465776293,0.9900250613417729
4.616026711185309,0.990107978058158
4.624373956594324,0.9901902055290155
4.632721202003339,0.9902717494837019
4.641068447412354,0.9903526156039478
4.649415692821369,0.9904328095242547
4.657762938230384,0.9905123368322872
4.666110183639399,0.9905912030692625
4.674457429048414,0.9906694137303362
4.6828046744574285,0.9907469742649857
4.691151919866444,0.9908238900773892
4.6994991652754585,0.990900166526803
4.707846410684474,0.9909758089279346
4.7161936560934885,0.9910508225513125
4.724540901502504,0.9911252126236544
4.732888146911519,0.9911989843282307
4.741235392320534,0.9912721428052258
4.749582637729549,0.9913446931520964
4.757929883138564,0.9914166404239266
4.766277128547579,0.9914879896337799
4.774624373956594,0.9915587457530488
4.782971619365609,0.9916289137118012
4.791318864774624,0.9916984983991236
4.799666110183639,0.991767504663462
4.808013355592654,0.9918359373129598
4.816360601001669,0.9919038011157925
4.824707846410684,0.9919711008005003
4.833055091819699,0.9920378410563172
4.841402337228715,0.9921040265334982
4.849749582637729,0.9921696618436427
4.858096828046745,0.9922347515600164
4.866444073455759,0.9922993002178696
4.874791318864775,0.9923633123147535
4.883138564273789,0.9924267923108331
4.891485809682805,0.9924897446291984
4.899833055091819,0.9925521736561724
4.908180300500835,0.9926140837416171
4.916527545909849,0.9926754791992357
4.924874791318865,0.9927363643068742
4.933222036727879,0.9927967433068186
4.941569282136895,0.9928566204060911
4.94991652754591,0.9929159997767432
4.958263772954925,0.9929748855561458
4.96661101836394,0.9930332818472781
4.974958263772955,0.9930911927190134
4.98330550918197,0.9931486222064021
4.991652754590985,0.9932055743109536
5.0,0.9932620530009145
