w,re,im
1.0840728,0,1.0840728
1.1093667,0,1.1093667
1.1352508,0,1.1352508
1.1617389,0,1.1617389
1.1888449,0,1.1888449
1.2165834,0,1.2165834
1.2449692,0,1.2449692
1.2740172,0,1.2740172
1.303743,0,1.303743
1.3341624,0,1.3341624
1.3652915,0,1.3652915
1.3971469,0,1.3971469
1.4297456,0,1.4297456
1.4631049,0,1.4631049
1.4972425,0,1.4972425
1.5321767,0,1.5321767
1.5679259,0,1.5679259
1.6045093,0,1.6045093
1.6419462,0,1.6419462
1.6802567,0,1.6802567
1.719461,0,1.719461
1.75958,0,1.75958
1.8006351,0,1.8006351
1.8426481,0,1.8426481
1.8856414,0,1.8856414
1.9296378,0,1.9296378
1.9746607,0,1.9746607
2.0207342,0,2.0207342
2.0678826,0,2.0678826
2.1161311,0,2.1161311
2.1655054,0,2.1655054
2.2160317,0,2.2160317
2.2677368,0,2.2677368
2.3206484,0,2.3206484
2.3747945,0,2.3747945
2.430204,0,2.430204
2.4869064,0,2.4869064
2.5449317,0,2.5449317
2.6043109,0,2.6043109
2.6650755,0,2.6650755
2.7272579,0,2.7272579
2.7908912,0,2.7908912
2.8560092,0,2.8560092
2.9226465,0,2.9226465
2.9908387,0,2.9908387
3.0606219,0,3.0606219
3.1320333,0,3.1320333
3.205111,0,3.205111
3.2798937,0,3.2798937
3.3564212,0,3.3564212
3.4347344,0,3.4347344
3.5148747,0,3.5148747
3.5968849,0,3.5968849
3.6808086,0,3.6808086
3.7666905,0,3.7666905
3.8545761,0,3.8545761
3.9445124,0,3.9445124
4.036547,0,4.036547
4.1307291,0,4.1307291
4.2271086,0,4.2271086
4.3257369,0,4.3257369
4.4266664,0,4.4266664
4.5299508,0,4.5299508
4.6356451,0,4.6356451
4.7438055,0,4.7438055
4.8544896,0,4.8544896
4.9677561,0,4.9677561
5.0836654,0,5.0836654
5.2022792,0,5.2022792
5.3236605,0,5.3236605
5.4478739,0,5.4478739
5.5749855,0,5.5749855
5.7050629,0,5.7050629
5.8381753,0,5.8381753
5.9743935,0,5.9743935
6.11379,0,6.11379
6.256439,0,6.256439
6.4024163,0,6.4024163
6.5517995,0,6.5517995
6.7046683,0,6.7046683
6.8611038,0,6.8611038
7.0211893,0,7.0211893
7.18501,0,7.18501
7.3526531,0,7.3526531
7.5242076,0,7.5242076
7.6997649,0,7.6997649
7.8794183,0,7.8794183
8.0632635,0,8.0632635
8.2513982,0,8.2513982
8.4439225,0,8.4439225
8.6409389,0,8.6409389
8.8425521,0,8.8425521
9.0488695,0,9.0488695
9.2600007,0,9.2600007
9.4760581,0,9.4760581
9.6971566,0,9.6971566
9.9234138,0,9.9234138
10.15495,0,10.15495
10.391889,0,10.391889
10.634356,0,10.634356
10.88248,0,10.88248
11.136394,0,11.136394
11.396232,0,11.396232
11.662132,0,11.662132
11.934237,0,11.934237
12.212691,0,12.212691
12.497641,0,12.497641
12.78924,0,12.78924
13.087643,0,13.087643
13.393008,0,13.393008
13.705498,0,13.705498
14.025279,0,14.025279
14.352522,0,14.352522
14.6874,0,14.6874
15.030091,0,15.030091
15.380778,0,15.380778
15.739647,0,15.739647
16.10689,0,16.10689
16.482701,0,16.482701
16.867281,0,16.867281
17.260834,0,17.260834
17.663569,0,17.663569
18.075701,0,18.075701
18.49745,0,18.49745
18.929038,0,18.929038
19.370697,0,19.370697
19.82266,0,19.82266
20.285169,0,20.285169
20.758469,0,20.758469
21.242813,0,21.242813
21.738457,0,21.738457
22.245666,0,22.245666
22.764709,0,22.764709
23.295863,0,23.295863
23.839409,0,23.839409
24.395638,0,24.395638
24.964845,0,24.964845
25.547333,0,25.547333
26.143412,0,26.143412
26.753399,0,26.753399
27.377618,0,27.377618
28.016402,0,28.016402
28.670089,0,28.670089
29.339029,0,29.339029
30.023577,0,30.023577
30.724097,0,30.724097
31.440962,0,31.440962
32.174553,0,32.174553
32.92526,0,32.92526
33.693483,0,33.693483
34.479631,0,34.479631
35.284121,0,35.284121
36.107381,0,36.107381
36.949851,0,36.949851
37.811977,0,37.811977
38.694218,0,38.694218
39.597044,0,39.597044
40.520936,0,40.520936
41.466384,0,41.466384
42.433891,0,42.433891
43.423972,0,43.423972
44.437155,0,44.437155
45.473977,0,45.473977
46.534991,0,46.534991
47.620761,0,47.620761
48.731864,0,48.731864
49.868892,0,49.868892
51.032449,0,51.032449
52.223155,0,52.223155
53.441643,0,53.441643
54.688561,0,54.688561
55.964572,0,55.964572
57.270356,0,57.270356
58.606607,0,58.606607
59.974035,0,59.974035
61.373369,0,61.373369
62.805353,0,62.805353
64.270748,0,64.270748
65.770334,0,65.770334
67.304909,0,67.304909
68.87529,0,68.87529
70.482311,0,70.482311
72.126827,0,72.126827
73.809714,0,73.809714
75.531867,0,75.531867
77.294201,0,77.294201
79.097655,0,79.097655
80.943187,0,80.943187
82.83178,0,82.83178
84.764438,0,84.764438
86.74219,0,86.74219
88.766088,0,88.766088
90.837207,0,90.837207
92.956651,0,92.956651
95.125546,0,95.125546
97.345046,0,97.345046
99.616333,0,99.616333
101.94061,0,101.94061
104.31913,0,104.31913
106.75313,0,106.75313
109.24393,0,109.24393
111.79285,0,111.79285
114.40124,0,114.40124
117.07048,0,117.07048
119.80201,0,119.80201
122.59727,0,122.59727
125.45775,0,125.45775
128.38497,0,128.38497
131.38049,0,131.38049
134.44591,0,134.44591
137.58284,0,137.58284
140.79297,0,140.79297
144.078,0,144.078
147.43967,0,147.43967
150.87978,0,150.87978
154.40016,0,154.40016
158.00268,0,158.00268
161.68925,0,161.68925
165.46183,0,165.46183
169.32244,0,169.32244
173.27313,0,173.27313
177.31599,0,177.31599
181.45319,0,181.45319
185.68692,0,185.68692
190.01942,0,190.01942
194.45302,0,194.45302
198.99006,0,198.99006
203.63296,0,203.63296
208.38419,0,208.38419
213.24628,0,213.24628
218.22182,0,218.22182
223.31344,0,223.31344
228.52386,0,228.52386
233.85585,0,233.85585
239.31226,0,239.31226
244.89597,0,244.89597
250.60996,0,250.60996
256.45728,0,256.45728
262.44102,0,262.44102
268.56438,0,268.56438
274.83061,0,274.83061
281.24305,0,281.24305
287.80511,0,287.80511
294.52027,0,294.52027
301.39212,0,301.39212
308.4243,0,308.4243
315.62055,0,315.62055
322.98471,0,322.98471
330.5207,0,330.5207
338.23252,0,338.23252
346.12427,0,346.12427
354.20016,0,354.20016
362.46447,0,362.46447
370.92161,0,370.92161
379.57608,0,379.57608
388.43247,0,388.43247
397.4955,0,397.4955
406.77,0,406.77
416.26089,0,416.26089
425.97323,0,425.97323
435.91217,0,435.91217
446.08302,0,446.08302
456.49118,0,456.49118
467.14218,0,467.14218
478.04169,0,478.04169
489.19552,0,489.19552
500.60959,0,500.60959
512.28998,0,512.28998
524.2429,0,524.2429
536.4747,0,536.4747
548.99191,0,548.99191
561.80117,0,561.80117
574.9093,0,574.9093
588.32327,0,588.32327
602.05022,0,602.05022
616.09746,0,616.09746
630.47244,0,630.47244
645.18284,0,645.18284
660.23645,0,660.23645
675.64131,0,675.64131
691.40559,0,691.40559
707.5377,0,707.5377
724.0462,0,724.0462
740.93988,0,740.93988
758.22773,0,758.22773
775.91895,0,775.91895
794.02295,0,794.02295
812.54935,0,812.54935
831.50802,0,831.50802
850.90904,0,850.90904
870.76273,0,870.76273
891.07965,0,891.07965
911.87062,0,911.87062
933.14668,0,933.14668
954.91917,0,954.91917
977.19966,0,977.19966
1000,0,1000
