w,re,im
0.0045824933,0.999979,-0.004582397
0.0046894135,0.99997801,-0.0046893104
0.0047988285,0.99997697,-0.0047987179
0.0049107963,0.99997588,-0.0049106779
0.0050253766,0.99997475,-0.0050252497
0.0051426304,0.99997355,-0.0051424944
0.0052626199,0.99997231,-0.0052624742
0.0053854091,0.999971,-0.0053852529
0.0055110632,0.99996963,-0.0055108958
0.0056396492,0.9999682,-0.0056394698
0.0057712353,0.99996669,-0.0057710431
0.0059058917,0.99996512,-0.0059056857
0.0060436899,0.99996348,-0.0060434691
0.0061847032,0.99996175,-0.0061844667
0.0063290068,0.99995995,-0.0063287532
0.0064766772,0.99995805,-0.0064764056
0.0066277932,0.99995607,-0.0066275021
0.006782435,0.999954,-0.006782123
0.006940685,0.99995183,-0.0069403507
0.0071026274,0.99994956,-0.0071022691
0.0072683482,0.99994717,-0.0072679643
0.0074379357,0.99994468,-0.0074375243
0.0076114801,0.99994207,-0.0076110391
0.0077890736,0.99993933,-0.0077886011
0.0079708109,0.99993647,-0.0079703045
0.0081567884,0.99993347,-0.0081562458
0.0083471053,0.99993033,-0.0083465238
0.0085418627,0.99992704,-0.0085412395
0.0087411643,0.9999236,-0.0087404964
0.008945116,0.99991999,-0.0089444003
0.0091538264,0.99991621,-0.0091530594
0.0093674065,0.99991226,-0.0093665846
0.0095859699,0.99990812,-0.0095850891
0.0098096329,0.99990378,-0.009808689
0.010038514,0.99989924,-0.010037503
0.010272736,0.99989448,-0.010271652
0.010512423,0.9998895,-0.010511262
0.010757703,0.99988429,-0.010756458
0.011008705,0.99987882,-0.011007371
0.011265564,0.9998731,-0.011264134
0.011528415,0.99986711,-0.011526883
0.0117974,0.99986084,-0.011795758
0.012072661,0.99985427,-0.012070902
0.012354344,0.99984739,-0.012352459
0.0126426,0.99984019,-0.012640579
0.012937581,0.99983265,-0.012935416
0.013239445,0.99982475,-0.013237125
0.013548352,0.99981648,-0.013545866
0.013864467,0.99980781,-0.013861802
0.014187957,0.99979874,-0.014185102
0.014518995,0.99978924,-0.014515935
0.014857757,0.9997793,-0.014854478
0.015204423,0.99976888,-0.015200909
0.015559178,0.99975797,-0.015555412
0.01592221,0.99974655,-0.015918174
0.016293712,0.99973459,-0.016289387
0.016673882,0.99972206,-0.016669248
0.017062923,0.99970894,-0.017057956
0.01746104,0.9996952,-0.017455718
0.017868447,0.99968082,-0.017862744
0.01828536,0.99966576,-0.018279248
0.018712,0.99964998,-0.01870545
0.019148594,0.99963347,-0.019141576
0.019595375,0.99961617,-0.019587854
0.020052581,0.99959806,-0.020044521
0.020520455,0.99957909,-0.020511817
0.020999245,0.99955923,-0.020989989
0.021489206,0.99953843,-0.021479287
0.021990599,0.99951665,-0.02197997
0.022503691,0.99949384,-0.022492301
0.023028755,0.99946996,-0.023016548
0.023566069,0.99944495,-0.023552989
0.02411592,0.99941876,-0.024101903
0.024678601,0.99939134,-0.02466358
0.02525441,0.99936262,-0.025238313
0.025843654,0.99933255,-0.025826405
0.026446647,0.99930106,-0.026428162
0.027063709,0.99926809,-0.027043901
0.027695168,0.99923357,-0.027673942
0.028341361,0.99919741,-0.028318615
0.029002631,0.99915955,-0.028978256
0.02967933,0.99911991,-0.029653209
0.030371818,0.9990784,-0.030343827
0.031080463,0.99903494,-0.031050468
0.031805643,0.99898942,-0.0317735
0.032547742,0.99894177,-0.032513299
0.033307157,0.99889186,-0.033270248
0.03408429,0.99883961,-0.034044739
0.034879556,0.99878489,-0.034837174
0.035693378,0.9987276,-0.035647961
0.036526187,0.99866762,-0.03647752
0.037378428,0.9986048,-0.037326278
0.038250554,0.99853903,-0.038194671
0.039143029,0.99847017,-0.039083146
0.040056327,0.99839806,-0.039992159
0.040990934,0.99832256,-0.040922174
0.041947348,0.99824351,-0.041873668
0.042926077,0.99816074,-0.042847125
0.043927643,0.99807408,-0.043843041
0.044952577,0.99798334,-0.044861923
0.046001425,0.99788834,-0.045904286
0.047074745,0.99778887,-0.046970657
0.048173109,0.99768472,-0.048061575
0.0492971,0.99757569,-0.049177588
0.050447316,0.99746153,-0.050319257
0.051624369,0.99734201,-0.051487152
0.052828886,0.99721688,-0.052681857
0.054061507,0.99708587,-0.053903965
0.055322888,0.99694872,-0.055154082
0.0566137,0.99680513,-0.056432826
0.057934629,0.99665481,-0.057740826
0.059286379,0.99649744,-0.059078725
0.060669668,0.99633269,-0.060447174
0.062085233,0.99616022,-0.061846839
0.063533826,0.99597968,-0.0632784
0.065016218,0.99579068,-0.064742544
0.066533198,0.99559284,-0.066239975
0.068085572,0.99538574,-0.067771408
0.069674167,0.99516896,-0.069337569
0.071299828,0.99494205,-0.070939197
0.072963419,0.99470453,-0.072577043
0.074665825,0.99445592,-0.074251872
0.076407953,0.99419571,-0.075964459
0.078190728,0.99392336,-0.077715592
0.0800151,0.99363831,-0.079506069
0.081882039,0.99333998,-0.081336703
0.083792537,0.99302776,-0.083208316
0.085747613,0.99270101,-0.085121742
0.087748304,0.99235907,-0.087077825
0.089795676,0.99200123,-0.089077422
0.091890819,0.99162678,-0.091121397
0.094034845,0.99123495,-0.093210626
0.096228897,0.99082496,-0.095345993
0.098474142,0.99039598,-0.097528393
0.10077177,0.98994714,-0.099758728
0.10312301,0.98947754,-0.10203791
0.10552911,0.98898626,-0.10436684
0.10799135,0.98847231,-0.10674646
0.11051104,0.98793466,-0.10917769
0.11308952,0.98737226,-0.11166146
0.11572816,0.98678399,-0.1141987
0.11842837,0.98616871,-0.11679035
0.12119158,0.9855252,-0.11943736
0.12401926,0.98485221,-0.12214065
0.12691292,0.98414843,-0.12490115
0.1298741,0.98341251,-0.12771981
0.13290436,0.98264302,-0.13059754
0.13600533,0.98183849,-0.13353527
0.13917865,0.9809974,-0.13653389
0.14242601,0.98011814,-0.13959432
0.14574914,0.97919906,-0.14271742
0.14914981,0.97823843,-0.14590408
0.15262982,0.97723448,-0.14915513
0.15619103,0.97618534,-0.15247139
0.15983533,0.97508907,-0.15585369
0.16356466,0.9739437,-0.15930277
0.16738101,0.97274713,-0.16281939
0.1712864,0.97149721,-0.16640426
0.17528291,0.97019173,-0.17005803
0.17937266,0.96882838,-0.17378133
0.18355785,0.96740476,-0.17757474
0.18784068,0.96591842,-0.18143877
0.19222344,0.96436679,-0.1853739
0.19670846,0.96274725,-0.18938053
0.20129813,0.96105707,-0.19345899
0.20599488,0.95929345,-0.19760954
0.21080122,0.95745349,-0.20183236
0.2157197,0.95553422,-0.20612756
0.22075295,0.95353258,-0.21049513
0.22590363,0.95144541,-0.21493497
0.23117449,0.94926948,-0.21944688
0.23656832,0.94700147,-0.22403055
0.24208801,0.94463797,-0.22868553
0.24773649,0.94217551,-0.23341126
0.25351676,0.93961053,-0.23820702
0.2594319,0.93693938,-0.24307196
0.26548505,0.93415836,-0.24800508
0.27167943,0.93126369,-0.25300519
0.27801835,0.92825154,-0.25807096
0.28450516,0.925118,-0.26320085
0.29114333,0.92185913,-0.26839314
0.29793638,0.91847093,-0.27364591
0.30488793,0.91494937,-0.27895702
0.31200168,0.91129039,-0.28432413
0.3192814,0.90748992,-0.28974465
0.32673098,0.90354386,-0.29521577
0.33435438,0.89944813,-0.30073442
0.34215564,0.89519866,-0.30629727
0.35013893,0.89079141,-0.31190075
0.35830849,0.88622237,-0.317541
0.36666866,0.8814876,-0.32321388
0.37522389,0.87658324,-0.32891498
0.38397874,0.87150551,-0.33463959
0.39293786,0.86625075,-0.34038271
0.40210601,0.86081541,-0.34613905
0.41148808,0.85519611,-0.35190301
0.42108906,0.84938963,-0.35766868
0.43091405,0.84339296,-0.36342987
0.44096827,0.83720329,-0.36918009
0.45125709,0.83081806,-0.37491254
0.46178597,0.82423496,-0.38062014
0.47256051,0.81745199,-0.38629553
0.48358645,0.81046744,-0.39193107
0.49486965,0.80327997,-0.39751888
0.50641611,0.79588858,-0.4030508
0.51823198,0.78829267,-0.40851847
0.53032354,0.78049204,-0.4139133
0.54269722,0.77248694,-0.41922651
0.55535961,0.76427807,-0.42444917
0.56831744,0.75586663,-0.42957219
0.58157761,0.7472543,-0.43458637
0.59514717,0.73844328,-0.43948243
0.60903334,0.72943631,-0.44425103
0.62324351,0.72023669,-0.44888284
0.63778523,0.71084826,-0.45336852
0.65266624,0.70127544,-0.45769881
0.66789447,0.69152323,-0.46186454
0.683478,0.6815972,-0.46585669
0.69942514,0.6715035,-0.46966642
0.71574435,0.66124884,-0.47328513
0.73244434,0.65084052,-0.47670445
0.74953397,0.64028637,-0.47991638
0.76702234,0.62959475,-0.48291324
0.78491876,0.61877456,-0.48568776
0.80323274,0.60783518,-0.48823311
0.82197403,0.59678643,-0.49054295
0.8411526,0.58563861,-0.49261144
0.86077865,0.57440237,-0.4944333
0.88086262,0.56308876,-0.49600384
0.9014152,0.55170911,-0.49731898
0.92244731,0.54027506,-0.49837528
0.94397016,0.52879846,-0.49916996
0.96599518,0.51729132,-0.49970092
0.98853409,0.50576582,-0.49996675
1.0115989,0.49423418,-0.49996675
1.0352019,0.48270868,-0.49970092
1.0593555,0.47120154,-0.49916996
1.0840728,0.45972494,-0.49837528
1.1093667,0.44829089,-0.49731898
1.1352508,0.43691124,-0.49600384
1.1617389,0.42559763,-0.4944333
1.1888449,0.41436139,-0.49261144
1.2165834,0.40321357,-0.49054295
1.2449692,0.39216482,-0.48823311
1.2740172,0.38122544,-0.48568776
1.303743,0.37040525,-0.48291324
1.3341624,0.35971363,-0.47991638
1.3652915,0.34915948,-0.47670445
1.3971469,0.33875116,-0.47328513
1.4297456,0.3284965,-0.46966642
1.4631049,0.3184028,-0.46585669
1.4972425,0.30847677,-0.46186454
1.5321767,0.29872456,-0.45769881
1.5679259,0.28915174,-0.45336852
1.6045093,0.27976331,-0.44888284
1.6419462,0.27056369,-0.44425103
1.6802567,0.26155672,-0.43948243
1.719461,0.2527457,-0.43458637
1.75958,0.24413337,-0.42957219
1.8006351,0.23572193,-0.42444917
1.8426481,0.22751306,-0.41922651
1.8856414,0.21950796,-0.4139133
1.9296378,0.21170733,-0.40851847
1.9746607,0.20411142,-0.4030508
2.0207342,0.19672003,-0.39751888
2.0678826,0.18953256,-0.39193107
2.1161311,0.18254801,-0.38629553
2.1655054,0.17576504,-0.38062014
2.2160317,0.16918194,-0.37491254
2.2677368,0.16279671,-0.36918009
2.3206484,0.15660704,-0.36342987
2.3747945,0.15061037,-0.35766868
2.430204,0.14480389,-0.35190301
2.4869064,0.13918459,-0.34613905
2.5449317,0.13374925,-0.34038271
2.6043109,0.12849449,-0.33463959
2.6650755,0.12341676,-0.32891498
2.7272579,0.1185124,-0.32321388
2.7908912,0.11377763,-0.317541
2.8560092,0.10920859,-0.31190075
2.9226465,0.10480134,-0.30629727
2.9908387,0.10055187,-0.30073442
3.0606219,0.096456139,-0.29521577
3.1320333,0.09251008,-0.28974465
3.205111,0.088709606,-0.28432413
3.2798937,0.085050629,-0.27895702
3.3564212,0.081529071,-0.27364591
3.4347344,0.078140871,-0.26839314
3.5148747,0.074881999,-0.26320085
3.5968849,0.071748461,-0.25807096
3.6808086,0.068736307,-0.25300519
3.7666905,0.06584164,-0.24800508
3.8545761,0.06306062,-0.24307196
3.9445124,0.060389472,-0.23820702
4.036547,0.057824486,-0.23341126
4.1307291,0.055362026,-0.22868553
4.2271086,0.052998532,-0.22403055
4.3257369,0.05073052,-0.21944688
4.4266664,0.048554589,-0.21493497
4.5299508,0.04646742,-0.21049513
4.6356451,0.044465776,-0.20612756
4.7438055,0.042546509,-0.20183236
4.8544896,0.040706553,-0.19760954
4.9677561,0.038942932,-0.19345899
5.0836654,0.037252752,-0.18938053
5.2022792,0.035633209,-0.1853739
5.3236605,0.034081582,-0.18143877
5.4478739,0.032595236,-0.17757474
5.5749855,0.03117162,-0.17378133
5.7050629,0.029808265,-0.17005803
5.8381753,0.028502785,-0.16640426
5.9743935,0.027252874,-0.16281939
6.11379,0.026056304,-0.15930277
6.256439,0.024910926,-0.15585369
6.4024163,0.023814664,-0.15247139
6.5517995,0.02276552,-0.14915513
6.7046683,0.021761565,-0.14590408
6.8611038,0.020800942,-0.14271742
7.0211893,0.019881862,-0.13959432
7.18501,0.019002603,-0.13653389
7.3526531,0.018161508,-0.13353527
7.5242076,0.017356983,-0.13059754
7.6997649,0.016587495,-0.12771981
7.8794183,0.01585157,-0.12490115
8.0632635,0.015147793,-0.12214065
8.2513982,0.014474802,-0.11943736
8.4439225,0.013831292,-0.11679035
8.6409389,0.013216006,-0.1141987
8.8425521,0.012627741,-0.11166146
9.0488695,0.01206534,-0.10917769
9.2600007,0.011527695,-0.10674646
9.4760581,0.01101374,-0.10436684
9.6971566,0.010522456,-0.10203791
9.9234138,0.010052864,-0.099758728
10.15495,0.0096040248,-0.097528393
10.391889,0.0091750398,-0.095345993
10.634356,0.0087650468,-0.093210626
10.88248,0.0083732197,-0.091121397
11.136394,0.0079987673,-0.089077422
11.396232,0.0076409315,-0.087077825
11.662132,0.0072989861,-0.085121742
11.934237,0.0069722359,-0.083208316
12.212691,0.0066600151,-0.081336703
12.497641,0.0063616861,-0.079506069
12.78924,0.0060766387,-0.077715592
13.087643,0.0058042888,-0.075964459
13.393008,0.0055440773,-0.074251872
13.705498,0.0052954692,-0.072577043
14.025279,0.0050579525,-0.070939197
14.352522,0.0048310374,-0.069337569
14.6874,0.0046142551,-0.067771408
15.030091,0.0044071574,-0.066239975
15.380778,0.0042093154,-0.064742544
15.739647,0.0040203188,-0.0632784
16.10689,0.0038397754,-0.061846839
16.482701,0.00366731,-0.060447174
16.867281,0.0035025636,-0.059078725
17.260834,0.0033451934,-0.057740826
17.663569,0.0031948711,-0.056432826
18.075701,0.0030512831,-0.055154082
18.49745,0.0029141296,-0.053903965
18.929038,0.0027831238,-0.052681857
19.370697,0.0026579917,-0.051487152
19.82266,0.0025384714,-0.050319257
20.285169,0.0024243125,-0.049177588
20.758469,0.0023152755,-0.048061575
21.242813,0.0022111317,-0.046970657
21.738457,0.0021116626,-0.045904286
22.245666,0.002016659,-0.044861923
22.764709,0.0019259214,-0.043843041
23.295863,0.001839259,-0.042847125
23.839409,0.0017564893,-0.041873668
24.395638,0.0016774381,-0.040922174
24.964845,0.001601939,-0.039992159
25.547333,0.0015298327,-0.039083146
26.143412,0.0014609673,-0.038194671
26.753399,0.0013951976,-0.037326278
27.377618,0.0013323847,-0.03647752
28.016402,0.0012723961,-0.035647961
28.670089,0.0012151052,-0.034837174
29.339029,0.0011603908,-0.034044739
30.023577,0.0011081374,-0.033270248
30.724097,0.0010582345,-0.032513299
31.440962,0.0010105766,-0.0317735
32.174553,0.00096506293,-0.031050468
32.92526,0.00092159719,-0.030343827
33.693483,0.00088008738,-0.029653209
34.479631,0.00084044566,-0.028978256
35.284121,0.00080258808,-0.028318615
36.107381,0.00076643447,-0.027673942
36.949851,0.00073190825,-0.027043901
37.811977,0.00069893628,-0.026428162
38.694218,0.00066744868,-0.025826405
39.597044,0.00063737872,-0.025238313
40.520936,0.00060866265,-0.02466358
41.466384,0.00058123958,-0.024101903
42.433891,0.00055505136,-0.023552989
43.423972,0.00053004244,-0.023016548
44.437155,0.00050615978,-0.022492301
45.473977,0.00048335271,-0.02197997
46.534991,0.00046157282,-0.021479287
47.620761,0.00044077391,-0.020989989
48.731864,0.00042091182,-0.020511817
49.868892,0.00040194439,-0.020044521
51.032449,0.00038383136,-0.019587854
52.223155,0.00036653426,-0.019141576
53.441643,0.00035001638,-0.01870545
54.688561,0.00033424262,-0.018279248
55.964572,0.00031917949,-0.017862744
57.270356,0.000304795,-0.017455718
58.606607,0.00029105859,-0.017057956
59.974035,0.00027794107,-0.016669248
61.373369,0.00026541458,-0.016289387
62.805353,0.00025345251,-0.015918174
64.270748,0.00024202942,-0.015555412
65.770334,0.00023112106,-0.015200909
67.304909,0.00022070423,-0.014854478
68.87529,0.00021075679,-0.014515935
70.482311,0.00020125761,-0.014185102
72.126827,0.0001921865,-0.013861802
73.809714,0.00018352416,-0.013545866
75.531867,0.00017525219,-0.013237125
77.294201,0.000167353,-0.012935416
79.097655,0.00015980979,-0.012640579
80.943187,0.00015260653,-0.012352459
82.83178,0.0001457279,-0.012070902
84.764438,0.00013915928,-0.011795758
86.74219,0.0001328867,-0.011526883
88.766088,0.00012689682,-0.011264134
90.837207,0.0001211769,-0.011007371
92.956651,0.00011571477,-0.010756458
95.125546,0.00011049883,-0.010511262
97.345046,0.00010551798,-0.010271652
99.616333,0.00010076162,-0.010037503
101.94061,9.6219638e-05,-0.009808689
104.31913,9.1882375e-05,-0.0095850891
106.75313,8.7740605e-05,-0.0093665846
109.24393,8.3785517e-05,-0.0091530594
111.79285,8.0008698e-05,-0.0089444003
114.40124,7.6402115e-05,-0.0087404964
117.07048,7.2958096e-05,-0.0085412395
119.80201,6.9669313e-05,-0.0083465238
122.59727,6.6528771e-05,-0.0081562458
125.45775,6.352979e-05,-0.0079703045
128.38497,6.0665988e-05,-0.0077886011
131.38049,5.7931273e-05,-0.0076110391
134.44591,5.5319827e-05,-0.0074375243
137.58284,5.2826095e-05,-0.0072679643
140.79297,5.0444771e-05,-0.0071022691
144.078,4.8170788e-05,-0.0069403507
147.43967,4.5999309e-05,-0.006782123
150.87978,4.3925713e-05,-0.0066275021
154.40016,4.1945588e-05,-0.0064764056
158.00268,4.0054722e-05,-0.0063287532
161.68925,3.8249091e-05,-0.0061844667
165.46183,3.6524853e-05,-0.0060434691
169.32244,3.487834e-05,-0.0059056857
173.27313,3.3306048e-05,-0.0057710431
177.31599,3.1804631e-05,-0.0056394698
181.45319,3.0370895e-05,-0.0055108958
185.68692,2.900179e-05,-0.0053852529
190.01942,2.7694401e-05,-0.0052624742
194.45302,2.6445948e-05,-0.0051424944
198.99006,2.5253772e-05,-0.0050252497
203.63296,2.4115339e-05,-0.0049106779
208.38419,2.3028224e-05,-0.0047987179
213.24628,2.1990116e-05,-0.0046893104
218.22182,2.0998804e-05,-0.004582397
223.31344,2.0052179e-05,-0.0044779211
228.52386,1.9148228e-05,-0.0043758269
233.85585,1.8285025e-05,-0.0042760602
239.31226,1.7460736e-05,-0.004178568
244.89597,1.6673604e-05,-0.0040832984
250.60996,1.5921956e-05,-0.0039902008
256.45728,1.5204192e-05,-0.0038992257
262.44102,1.4518784e-05,-0.0038103246
268.56438,1.3864275e-05,-0.0037234503
274.83061,1.323927e-05,-0.0036385567
281.24305,1.264244e-05,-0.0035555984
287.80511,1.2072515e-05,-0.0034745315
294.52027,1.1528282e-05,-0.0033953129
301.39212,1.1008584e-05,-0.0033179003
308.4243,1.0512313e-05,-0.0032422526
315.62055,1.0038414e-05,-0.0031683297
322.98471,9.585878e-06,-0.0030960921
330.5207,9.1537426e-06,-0.0030255014
338.23252,8.7410879e-06,-0.0029565202
346.12427,8.3470356e-06,-0.0028891116
354.20016,7.9707473e-06,-0.0028232399
362.46447,7.6114221e-06,-0.0027588701
370.92161,7.2682954e-06,-0.0026959678
379.57608,6.9406369e-06,-0.0026344997
388.43247,6.6277493e-06,-0.002574433
397.4955,6.3289667e-06,-0.0025157358
406.77,6.0436533e-06,-0.0024583769
416.26089,5.771202e-06,-0.0024023257
425.97323,5.5110328e-06,-0.0023475524
435.91217,5.2625922e-06,-0.002294028
446.08302,5.0253514e-06,-0.0022417239
456.49118,4.7988054e-06,-0.0021906123
467.14218,4.5824723e-06,-0.0021406661
478.04169,4.3758915e-06,-0.0020918586
489.19552,4.1786235e-06,-0.0020441639
500.60959,3.9902484e-06,-0.0019975566
512.28998,3.8103654e-06,-0.001952012
524.2429,3.6385916e-06,-0.0019075058
536.4747,3.4745614e-06,-0.0018640143
548.99191,3.3179258e-06,-0.0018215144
561.80117,3.1683514e-06,-0.0017799835
574.9093,3.02552e-06,-0.0017393996
588.32327,2.8891274e-06,-0.0016997409
602.05022,2.7588835e-06,-0.0016609864
616.09746,2.634511e-06,-0.0016231156
630.47244,2.5157454e-06,-0.0015861082
645.18284,2.4023338e-06,-0.0015499445
660.23645,2.2940348e-06,-0.0015146054
675.64131,2.190618e-06,-0.001480072
691.40559,2.0918634e-06,-0.001446326
707.5377,1.9975606e-06,-0.0014133494
724.0462,1.9075091e-06,-0.0013811247
740.93988,1.8215172e-06,-0.0013496347
758.22773,1.7394018e-06,-0.0013188627
775.91895,1.6609882e-06,-0.0012887923
794.02295,1.5861096e-06,-0.0012594074
812.54935,1.5146066e-06,-0.0012306926
831.50802,1.446327e-06,-0.0012026325
850.90904,1.3811254e-06,-0.0011752121
870.76273,1.3188632e-06,-0.001148417
891.07965,1.2594079e-06,-0.0011222327
911.87062,1.2026328e-06,-0.0010966455
933.14668,1.1484171e-06,-0.0010716417
954.91917,1.0966456e-06,-0.0010472079
977.19966,1.047208e-06,-0.0010233313
1000,9.99999e-07,-0.000999999
