w,re,im
0.0053854091,0.999826,-0.016154665
0.0055110632,0.99981778,-0.016531516
0.0056396492,0.99980918,-0.016917154
0.0057712353,0.99980017,-0.017311784
0.0059058917,0.99979074,-0.017715615
0.0060436899,0.99978086,-0.018128862
0.0061847032,0.99977052,-0.018551744
0.0063290068,0.99975969,-0.018984485
0.0064766772,0.99974834,-0.019427315
0.0066277932,0.99973646,-0.019880468
0.006782435,0.99972402,-0.020344185
0.006940685,0.999711,-0.020818712
0.0071026274,0.99969735,-0.021304299
0.0072683482,0.99968307,-0.021801205
0.0074379357,0.99966811,-0.022309693
0.0076114801,0.99965244,-0.022830031
0.0077890736,0.99963604,-0.023362496
0.0079708109,0.99961886,-0.023907369
0.0081567884,0.99960087,-0.024464939
0.0083471053,0.99958203,-0.025035501
0.0085418627,0.9995623,-0.025619357
0.0087411643,0.99954164,-0.026216815
0.008945116,0.99952001,-0.026828192
0.0091538264,0.99949735,-0.02745381
0.0093674065,0.99947363,-0.028094001
0.0095859699,0.99944878,-0.028749103
0.0098096329,0.99942277,-0.029419461
0.010038514,0.99939552,-0.03010543
0.010272736,0.99936699,-0.030807371
0.010512423,0.99933712,-0.031525655
0.010757703,0.99930583,-0.032260661
0.011008705,0.99927307,-0.033012776
0.011265564,0.99923876,-0.033782397
0.011528415,0.99920284,-0.034569929
0.0117974,0.99916522,-0.035375786
0.012072661,0.99912582,-0.036200393
0.012354344,0.99908457,-0.037044182
0.0126426,0.99904137,-0.037907599
0.012937581,0.99899613,-0.038791096
0.013239445,0.99894876,-0.039695137
0.013548352,0.99889916,-0.040620197
0.013864467,0.99884721,-0.04156676
0.014187957,0.99879282,-0.042535323
0.014518995,0.99873586,-0.043526393
0.014857757,0.99867621,-0.044540488
0.015204423,0.99861375,-0.045578138
0.015559178,0.99854835,-0.046639886
0.01592221,0.99847986,-0.047726285
0.016293712,0.99840815,-0.048837902
0.016673882,0.99833305,-0.049975317
0.017062923,0.99825441,-0.051139121
0.01746104,0.99817207,-0.052329919
0.017868447,0.99808584,-0.053548329
0.01828536,0.99799555,-0.054794984
0.018712,0.997901,-0.056070529
0.019148594,0.997802,-0.057375625
0.019595375,0.99769834,-0.058710945
0.020052581,0.99758979,-0.060077179
0.020520455,0.99747612,-0.061475031
0.020999245,0.9973571,-0.06290522
0.021489206,0.99723248,-0.06436848
0.021990599,0.99710199,-0.065865562
0.022503691,0.99696535,-0.067397232
0.023028755,0.99682227,-0.068964273
0.023566069,0.99667246,-0.070567483
0.02411592,0.9965156,-0.072207679
0.024678601,0.99635136,-0.073885694
0.02525441,0.99617938,-0.075602377
0.025843654,0.99599932,-0.077358596
0.026446647,0.99581078,-0.079155238
0.027063709,0.99561337,-0.080993204
0.027695168,0.99540668,-0.082873418
0.028341361,0.99519027,-0.084796819
0.029002631,0.99496368,-0.086764367
0.02967933,0.99472644,-0.088777038
0.030371818,0.99447806,-0.090835831
0.031080463,0.994218,-0.092941761
0.031805643,0.99394573,-0.095095864
0.032547742,0.99366067,-0.097299196
0.033307157,0.99336222,-0.099552831
0.03408429,0.99304977,-0.10185786
0.034879556,0.99272265,-0.10421541
0.035693378,0.99238019,-0.10662661
0.036526187,0.99202166,-0.10909261
0.037378428,0.99164632,-0.11161458
0.038250554,0.99125339,-0.11419373
0.039143029,0.99084205,-0.11683127
0.040056327,0.99041145,-0.11952843
0.040990934,0.98996068,-0.12228647
0.041947348,0.98948881,-0.12510667
0.042926077,0.98899487,-0.12799031
0.043927643,0.98847783,-0.13093871
0.044952577,0.98793662,-0.1339532
0.046001425,0.98737012,-0.13703513
0.047074745,0.98677717,-0.14018588
0.048173109,0.98615654,-0.14340682
0.0492971,0.98550696,-0.14669937
0.050447316,0.9848271,-0.15006493
0.051624369,0.98411556,-0.15350494
0.052828886,0.98337088,-0.15702086
0.054061507,0.98259155,-0.16061414
0.055322888,0.98177598,-0.16428626
0.0566137,0.98092251,-0.16803871
0.057934629,0.9800294,-0.17187298
0.059286379,0.97909486,-0.17579058
0.060669668,0.97811699,-0.17979302
0.062085233,0.97709382,-0.18388182
0.063533826,0.97602329,-0.18805849
0.065016218,0.97490327,-0.19232457
0.066533198,0.97373152,-0.19668156
0.068085572,0.9725057,-0.20113099
0.069674167,0.97122338,-0.20567437
0.071299828,0.96988201,-0.2103132
0.072963419,0.96847897,-0.21504896
0.074665825,0.96701149,-0.21988314
0.076407953,0.96547669,-0.22481718
0.078190728,0.9638716,-0.22985251
0.0800151,0.96219309,-0.23499053
0.081882039,0.96043793,-0.24023261
0.083792537,0.95860274,-0.24558009
0.085747613,0.956684,-0.25103425
0.087748304,0.95467808,-0.25659632
0.089795676,0.95258117,-0.26226749
0.091890819,0.95038933,-0.26804889
0.094034845,0.94809846,-0.27394155
0.096228897,0.9457043,-0.27994646
0.098474142,0.94320244,-0.28606451
0.10077177,0.94058829,-0.29229648
0.10312301,0.9378571,-0.29864308
0.10552911,0.93500394,-0.30510488
0.10799135,0.93202369,-0.31168234
0.11051104,0.92891108,-0.31837578
0.11308952,0.92566064,-0.32518537
0.11572816,0.9222667,-0.33211113
0.11842837,0.91872341,-0.3391529
0.12119158,0.91502473,-0.34631035
0.12401926,0.91116444,-0.35358291
0.12691292,0.9071361,-0.36096984
0.1298741,0.90293308,-0.36847013
0.13290436,0.89854857,-0.37608255
0.13600533,0.89397555,-0.38380557
0.13917865,0.88920682,-0.39163739
0.14242601,0.88423499,-0.39957591
0.14574914,0.87905246,-0.40761868
0.14914981,0.87365148,-0.4157629
0.15262982,0.8680241,-0.42400543
0.15619103,0.86216223,-0.43234269
0.15983533,0.8560576,-0.4407707
0.16356466,0.84970179,-0.44928505
0.16738101,0.84308626,-0.45788082
0.1712864,0.83620234,-0.46655263
0.17528291,0.82904126,-0.47529455
0.17937266,0.82159416,-0.4841001
0.18355785,0.8138521,-0.49296223
0.18784068,0.80580615,-0.50187328
0.19222344,0.7974473,-0.51082493
0.19670846,0.7887666,-0.51980823
0.20129813,0.77975514,-0.5288135
0.20599488,0.77040408,-0.53783037
0.21080122,0.76070472,-0.54684769
0.2157197,0.75064852,-0.55585355
0.22075295,0.74022714,-0.56483525
0.22590363,0.72943252,-0.57377923
0.23117449,0.71825691,-0.58267113
0.23656832,0.70669295,-0.59149569
0.24208801,0.6947337,-0.60023678
0.24773649,0.68237274,-0.60887737
0.25351676,0.66960423,-0.61739954
0.2594319,0.65642298,-0.62578444
0.26548505,0.64282453,-0.63401233
0.27167943,0.62880525,-0.64206255
0.27801835,0.61436241,-0.64991355
0.28450516,0.59949428,-0.6575429
0.29114333,0.58420022,-0.66492732
0.29793638,0.56848079,-0.67204273
0.30488793,0.55233782,-0.67886424
0.31200168,0.53577455,-0.68536626
0.3192814,0.51879571,-0.69152253
0.32673098,0.50140762,-0.6973062
0.33435438,0.4836183,-0.70268992
0.34215564,0.46543758,-0.70764591
0.35013893,0.44687717,-0.71214611
0.35830849,0.42795078,-0.71616226
0.36666866,0.40867419,-0.71966607
0.37522389,0.38906533,-0.72262932
0.38397874,0.36914437,-0.72502408
0.39293786,0.34893375,-0.72682284
0.40210601,0.32845827,-0.7279987
0.41148808,0.30774506,-0.72852559
0.42108906,0.28682367,-0.72837845
0.43091405,0.26572602,-0.72753347
0.44096827,0.24448641,-0.72596833
0.45125709,0.22314145,-0.72366238
0.46178597,0.20173002,-0.72059694
0.47256051,0.18029316,-0.71675552
0.48358645,0.15887397,-0.71212405
0.49486965,0.13751747,-0.70669113
0.50641611,0.1162704,-0.70044826
0.51823198,0.09518107,-0.6933901
0.53032354,0.074299071,-0.68551461
0.54269722,0.053675067,-0.67682332
0.55535961,0.033360489,-0.66732146
0.56831744,0.013407233,-0.65701813
0.58157761,-0.0061326805,-0.64592643
0.59514717,-0.025207455,-0.63406354
0.60903334,-0.043765894,-0.62145078
0.62324351,-0.061757792,-0.60811363
0.63778523,-0.079134327,-0.59408174
0.65266624,-0.095848471,-0.5793888
0.66789447,-0.11185539,-0.56407252
0.683478,-0.12711285,-0.54817439
0.69942514,-0.14158161,-0.53173955
0.71574435,-0.15522578,-0.51481651
0.73244434,-0.16801319,-0.49745684
0.74953397,-0.17991571,-0.4797149
0.76702234,-0.19090953,-0.46164742
0.78491876,-0.20097541,-0.4433131
0.80323274,-0.21009891,-0.4247722
0.82197403,-0.21827053,-0.40608605
0.8411526,-0.2254858,-0.38731659
0.86077865,-0.23174538,-0.36852585
0.88086262,-0.237055,-0.34977548
0.9014152,-0.24142546,-0.33112625
0.92244731,-0.24487244,-0.31263755
0.94397016,-0.24741641,-0.2943669
0.96599518,-0.24908235,-0.27636955
0.98853409,-0.2498995,-0.25869801
1.0115989,-0.24990103,-0.24140171
1.0352019,-0.24912371,-0.22452662
1.0593555,-0.24760748,-0.20811496
1.0840728,-0.24539508,-0.19220497
1.1093667,-0.24253155,-0.17683071
1.1352508,-0.23906385,-0.16202188
1.1617389,-0.23504034,-0.14780378
1.1888449,-0.23051037,-0.13419724
1.2165834,-0.22552379,-0.12121863
1.2449692,-0.22013054,-0.10887997
1.2740172,-0.21438021,-0.097188984
1.303743,-0.20832167,-0.086149278
1.3341624,-0.2020027,-0.075760537
1.3652915,-0.19546963,-0.066018745
1.3971469,-0.18876708,-0.05691643
1.4297456,-0.18193769,-0.048442948
1.4631049,-0.17502189,-0.04058477
1.4972425,-0.16805773,-0.03332579
1.5321767,-0.16108072,-0.026647633
1.5679259,-0.15412375,-0.020529969
1.6045093,-0.14721702,-0.014950821
1.6419462,-0.14038799,-0.0098868743
1.6802567,-0.13366137,-0.0053137623
1.719461,-0.12705919,-0.0012063501
1.75958,-0.12060083,0.0024610028
1.8006351,-0.11430309,0.005714198
1.8426481,-0.10818028,0.0085791721
1.8856414,-0.10224437,0.011081692
1.9296378,-0.096505098,0.013247173
1.9746607,-0.090970085,0.015100514
2.0207342,-0.085645016,0.016665959
2.0678826,-0.080533769,0.017966981
2.1161311,-0.075638574,0.019026177
2.1655054,-0.070960165,0.01986519
2.2160317,-0.066497928,0.020504651
2.2677368,-0.062250051,0.020964126
2.3206484,-0.058213664,0.021262094
2.3747945,-0.054384978,0.021415926
2.430204,-0.050759413,0.021441881
2.4869064,-0.047331722,0.021355114
2.5449317,-0.0440961,0.021169695
2.6043109,-0.041046296,0.020898629
2.6650755,-0.038175702,0.020553888
2.7272579,-0.03547745,0.020146452
2.7908912,-0.032944485,0.019686346
2.8560092,-0.030569639,0.019182684
2.9226465,-0.028345696,0.01864372
2.9908387,-0.026265445,0.018076892
3.0606219,-0.024321731,0.017488875
3.1320333,-0.022507497,0.016885629
3.205111,-0.020815819,0.016272447
3.2798937,-0.019239936,0.015654005
3.3564212,-0.017773277,0.015034411
3.4347344,-0.016409476,0.014417244
3.5148747,-0.015142394,0.013805607
3.5968849,-0.013966126,0.01320216
3.6808086,-0.012875011,0.012609168
3.7666905,-0.011863639,0.012028532
3.8545761,-0.010926847,0.011461828
3.9445124,-0.01005973,0.010910338
4.036547,-0.0092576292,0.010375084
4.1307291,-0.0085161336,0.0098568519
4.2271086,-0.0078310747,0.0093562225
4.3257369,-0.0071985197,0.0088735932
4.4266664,-0.0066147653,0.0084092011
4.5299508,-0.0060763296,0.0079631434
4.6356451,-0.0055799439,0.007535396
4.7438055,-0.0051225446,0.0071258304
4.8544896,-0.0047012636,0.0067342287
4.9677561,-0.0043134199,0.0063602977
5.0836654,-0.00395651,0.0060036813
5.2022792,-0.0036281992,0.005663971
5.3236605,-0.0033263123,0.0053407165
5.4478739,-0.0030488251,0.0050334337
5.5749855,-0.0027938556,0.0047416132
5.7050629,-0.0025596556,0.0044647263
5.8381753,-0.0023446027,0.0042022317
5.9743935,-0.0021471925,0.0039535801
6.11379,-0.0019660312,0.0037182191
6.256439,-0.0017998283,0.0034955969
6.4024163,-0.0016473899,0.0032851657
6.5517995,-0.0015076121,0.0030863842
6.7046683,-0.001379475,0.0028987204
6.8611038,-0.001262037,0.0027216534
7.0211893,-0.001154429,0.0025546749
7.18501,-0.0010558495,0.0023972904
7.3526531,-0.00096555953,0.0022490205
7.5242076,-0.00088287837,0.0021094015
7.6997649,-0.00080717909,0.0019779858
7.8794183,-0.0007378846,0.0018543426
8.0632635,-0.00067446391,0.0017380578
8.2513982,-0.00061642867,0.0016287341
8.4439225,-0.00056332992,0.0015259913
8.6409389,-0.00051475506,0.0014294656
8.8425521,-0.00047032505,0.0013388099
9.0488695,-0.00042969178,0.0012536929
9.2600007,-0.00039253568,0.0011737994
9.4760581,-0.00035856345,0.0010988295
9.6971566,-0.00032750598,0.001028498
9.9234138,-0.00029911644,0.00096253441
10.15495,-0.00027316848,0.00090068209
10.391889,-0.0002494546,0.00084269786
10.634356,-0.0002277846,0.00078835148
10.88248,-0.00020798421,0.00073742509
11.136394,-0.00018989378,0.00068971278
11.396232,-0.00017336707,0.00064501995
11.662132,-0.00015827018,0.0006031629
11.934237,-0.00014448048,0.0005639683
12.212691,-0.00013188576,0.00052727265
12.497641,-0.00012038329,0.00049292188
12.78924,-0.00010987908,0.00046077081
13.087643,-0.00010028713,0.00043068276
13.393008,-9.1528751e-05,0.00040252906
13.705498,-8.3532e-05,0.00037618868
14.025279,-7.6231063e-05,0.00035154777
14.352522,-6.9565761e-05,0.00032849933
14.6874,-6.3481075e-05,0.00030694279
15.030091,-5.7926707e-05,0.00028678367
15.380778,-5.2856679e-05,0.00026793327
15.739647,-4.8228969e-05,0.00025030828
16.10689,-4.4005173e-05,0.00023383053
16.482701,-4.0150198e-05,0.00021842667
16.867281,-3.6631979e-05,0.00020402789
17.260834,-3.3421221e-05,0.00019056968
17.663569,-3.0491161e-05,0.00017799152
18.075701,-2.7817352e-05,0.00016623671
18.49745,-2.5377464e-05,0.00015525209
18.929038,-2.3151104e-05,0.00014498788
19.370697,-2.1119646e-05,0.00013539741
19.82266,-1.9266082e-05,0.000126437
20.285169,-1.7574879e-05,0.00011806572
20.758469,-1.6031857e-05,0.00011024525
21.242813,-1.4624069e-05,0.00010293973
21.738457,-1.3339692e-05,9.611559e-05
22.245666,-1.2167935e-05,8.9741403e-05
22.764709,-1.1098946e-05,8.3787768e-05
23.295863,-1.0123733e-05,7.8227174e-05
23.839409,-9.2340872e-06,7.3033886e-05
24.395638,-8.4225162e-06,6.8183828e-05
24.964845,-7.6821817e-06,6.3654485e-05
25.547333,-7.0068427e-06,5.9424796e-05
26.143412,-6.3908033e-06,5.5475072e-05
26.753399,-5.8288656e-06,5.17869e-05
27.377618,-5.316286e-06,4.8343064e-05
28.016402,-4.8487359e-06,4.5127474e-05
28.670089,-4.4222654e-06,4.2125085e-05
29.339029,-4.0332704e-06,3.9321836e-05
30.023577,-3.6784623e-06,3.6704586e-05
30.724097,-3.3548403e-06,3.4261053e-05
31.440962,-3.0596669e-06,3.1979759e-05
32.174553,-2.7904442e-06,2.9849981e-05
32.92526,-2.5448931e-06,2.7861697e-05
33.693483,-2.3209347e-06,2.6005543e-05
34.479631,-2.1166721e-06,2.4272774e-05
35.284121,-1.9303749e-06,2.2655217e-05
36.107381,-1.7604645e-06,2.1145238e-05
36.949851,-1.6055008e-06,1.9735706e-05
37.811977,-1.46417e-06,1.841996e-05
38.694218,-1.3352739e-06,1.7191779e-05
39.597044,-1.2177192e-06,1.6045351e-05
40.520936,-1.1105087e-06,1.4975251e-05
41.466384,-1.0127329e-06,1.397641e-05
42.433891,-9.2356202e-07,1.3044093e-05
43.423972,-8.4223932e-07,1.2173882e-05
44.437155,-7.6807447e-07,1.1361648e-05
45.473977,-7.0043782e-07,1.0603537e-05
46.534991,-6.3875506e-07,9.8959506e-06
47.620761,-5.8250238e-07,9.2355275e-06
48.731864,-5.3120199e-07,8.6191302e-06
49.868892,-4.8441812e-07,8.0438293e-06
51.032449,-4.4175334e-07,7.5068894e-06
52.223155,-4.0284512e-07,7.0057568e-06
53.441643,-3.6736287e-07,6.5380473e-06
54.688561,-3.3500502e-07,6.1015352e-06
55.964572,-3.0549658e-07,5.6941425e-06
57.270356,-2.7858672e-07,5.3139292e-06
58.606607,-2.5404668e-07,4.9590845e-06
59.974035,-2.3166784e-07,4.6279178e-06
61.373369,-2.1125992e-07,4.3188509e-06
62.805353,-1.9264939e-07,4.0304109e-06
64.270748,-1.7567801e-07,3.7612226e-06
65.770334,-1.6020144e-07,3.5100022e-06
67.304909,-1.4608806e-07,3.2755518e-06
68.87529,-1.3321783e-07,3.0567529e-06
70.482311,-1.2148127e-07,2.8525615e-06
72.126827,-1.1077855e-07,2.6620032e-06
73.809714,-1.0101863e-07,2.4841687e-06
75.531867,-9.2118458e-08,2.3182089e-06
77.294201,-8.4002327e-08,2.1633315e-06
79.097655,-7.660118e-08,2.018797e-06
80.943187,-6.9852043e-08,1.8839152e-06
82.83178,-6.3697486e-08,1.7580418e-06
84.764438,-5.8085138e-08,1.6405756e-06
86.74219,-5.2967238e-08,1.5309553e-06
88.766088,-4.8300233e-08,1.4286572e-06
90.837207,-4.4044403e-08,1.3331925e-06
92.956651,-4.0163528e-08,1.244105e-06
95.125546,-3.6624578e-08,1.1609688e-06
97.345046,-3.3397431e-08,1.0833865e-06
99.616333,-3.0454619e-08,1.0109874e-06
101.94061,-2.7771093e-08,9.4342526e-07
104.31913,-2.532401e-08,8.8037707e-07
106.75313,-2.3092539e-08,8.2154136e-07
109.24393,-2.1057686e-08,7.666368e-07
111.79285,-1.9202127e-08,7.154008e-07
114.40124,-1.7510066e-08,6.6758833e-07
117.07048,-1.5967098e-08,6.2297071e-07
119.80201,-1.4560087e-08,5.8133453e-07
122.59727,-1.3277054e-08,5.4248061e-07
125.45775,-1.2107077e-08,5.0622309e-07
128.38497,-1.1040193e-08,4.7238852e-07
131.38049,-1.0067319e-08,4.4081501e-07
134.44591,-9.1801727e-09,4.1135151e-07
137.58284,-8.3711993e-09,3.8385704e-07
140.79297,-7.6335113e-09,3.5820005e-07
144.078,-6.9608274e-09,3.3425775e-07
147.43967,-6.34742e-09,3.1191557e-07
150.87978,-5.7880658e-09,2.910666e-07
154.40016,-5.2780019e-09,2.7161106e-07
158.00268,-4.8128852e-09,2.5345584e-07
161.68925,-4.388755e-09,2.3651404e-07
165.46183,-4.0019998e-09,2.2070457e-07
169.32244,-3.649326e-09,2.0595177e-07
173.27313,-3.3277306e-09,1.9218503e-07
177.31599,-3.034475e-09,1.7933844e-07
181.45319,-2.7670618e-09,1.6735051e-07
185.68692,-2.5232139e-09,1.5616385e-07
190.01942,-2.3008546e-09,1.4572493e-07
194.45302,-2.0980904e-09,1.3598375e-07
198.99006,-1.9131946e-09,1.2689369e-07
203.63296,-1.7445926e-09,1.1841124e-07
208.38419,-1.5908485e-09,1.1049577e-07
213.24628,-1.450653e-09,1.0310941e-07
218.22182,-1.3228122e-09,9.6216774e-08
223.31344,-1.2062374e-09,8.9784873e-08
228.52386,-1.0999358e-09,8.3782911e-08
233.85585,-1.003002e-09,7.818215e-08
239.31226,-9.1461056e-10,7.2955775e-08
244.89597,-8.3400868e-10,6.8078761e-08
250.60996,-7.6050992e-10,6.3527757e-08
256.45728,-6.9348831e-10,5.9280971e-08
262.44102,-6.3237306e-10,5.5318069e-08
268.56438,-5.7664367e-10,5.1620075e-08
274.83061,-5.2582551e-10,4.8169282e-08
281.24305,-4.7948579e-10,4.4949167e-08
287.80511,-4.3722983e-10,4.1944309e-08
294.52027,-3.9869776e-10,3.9140321e-08
301.39212,-3.635614e-10,3.6523775e-08
308.4243,-3.3152151e-10,3.4082141e-08
315.62055,-3.023052e-10,3.1803727e-08
322.98471,-2.7566365e-10,2.9677623e-08
330.5207,-2.5136994e-10,2.7693647e-08
338.23252,-2.2921718e-10,2.5842299e-08
346.12427,-2.0901669e-10,2.4114713e-08
354.20016,-1.9059641e-10,2.2502615e-08
362.46447,-1.7379948e-10,2.0998286e-08
370.92161,-1.5848282e-10,1.9594521e-08
379.57608,-1.4451598e-10,1.8284598e-08
388.43247,-1.3178002e-10,1.7062244e-08
397.4955,-1.2016644e-10,1.5921605e-08
406.77,-1.0957635e-10,1.4857218e-08
416.26089,-9.9919548e-11,1.3863987e-08
425.97323,-9.1113779e-11,1.2937153e-08
435.91217,-8.3084047e-11,1.207228e-08
446.08302,-7.5761961e-11,1.1265224e-08
456.49118,-6.9085159e-11,1.0512121e-08
467.14218,-6.2996772e-11,9.8093632e-09
478.04169,-5.7444945e-11,9.153586e-09
489.19552,-5.2382392e-11,8.5416486e-09
500.60959,-4.7765994e-11,7.97062e-09
512.28998,-4.3556432e-11,7.4377657e-09
524.2429,-3.9717854e-11,6.9405335e-09
536.4747,-3.6217563e-11,6.4765422e-09
548.99191,-3.3025749e-11,6.0435696e-09
561.80117,-3.0115225e-11,5.6395419e-09
574.9093,-2.7461202e-11,5.2625244e-09
588.32327,-2.5041075e-11,4.9107112e-09
602.05022,-2.283423e-11,4.5824174e-09
616.09746,-2.0821872e-11,4.2760708e-09
630.47244,-1.8986861e-11,3.9902041e-09
645.18284,-1.7313567e-11,3.7234483e-09
660.23645,-1.5787739e-11,3.4745257e-09
675.64131,-1.439638e-11,3.2422441e-09
691.40559,-1.312764e-11,3.0254911e-09
707.5377,-1.1970713e-11,2.8232286e-09
724.0462,-1.0915745e-11,2.6344878e-09
740.93988,-9.9537501e-12,2.4583649e-09
758.22773,-9.0765347e-12,2.2940161e-09
775.91895,-8.2766275e-12,2.1406546e-09
794.02295,-7.5472153e-12,1.9975456e-09
812.54935,-6.8820855e-12,1.8640038e-09
831.50802,-6.275573e-12,1.7393897e-09
850.90904,-5.7225119e-12,1.6231064e-09
870.76273,-5.2181915e-12,1.5145969e-09
891.07965,-4.7583165e-12,1.4133416e-09
911.87062,-4.3389698e-12,1.3188555e-09
933.14668,-3.9565798e-12,1.230686e-09
954.91917,-3.6078895e-12,1.1484109e-09
977.19966,-3.2899289e-12,1.0716361e-09
1000,-2.99999e-12,9.99994e-10
