KPR,KIR_max
1.3157894736842106,2.3157894736842106
1.3308270676691727,2.3308270676691727
1.3458646616541352,2.345864661654135
1.3609022556390977,2.3609022556390977
1.3759398496240598,2.37593984962406
1.3909774436090223,2.3909774436090223
1.4060150375939848,2.406015037593985
1.4210526315789473,2.4210526315789473
1.4360902255639099,2.43609022556391
1.451127819548872,2.451127819548872
1.4661654135338344,2.4661654135338344
1.481203007518797,2.481203007518797
1.496240601503759,2.496240601503759
1.5112781954887216,2.5112781954887216
1.526315789473684,2.526315789473684
1.5413533834586466,2.5413533834586466
1.556390977443609,2.556390977443609
1.5714285714285712,2.571428571428571
1.5864661654135337,2.5864661654135337
1.6015037593984962,2.601503759398496
1.6165413533834583,2.6165413533834583
1.6315789473684208,2.631578947368421
1.6466165413533833,2.6466165413533833
1.6616541353383458,2.661654135338346
