w,re,im
0.0053854091,0.99971,-0.021538513
0.0055110632,0.99969631,-0.022040906
0.0056396492,0.99968198,-0.022555009
0.0057712353,0.99966697,-0.023081097
0.0059058917,0.99965125,-0.023619447
0.0060436899,0.99963478,-0.024170345
0.0061847032,0.99961755,-0.024734082
0.0063290068,0.99959949,-0.025310957
0.0064766772,0.99958059,-0.025901276
0.0066277932,0.99956079,-0.026505351
0.006782435,0.99954006,-0.027123501
0.006940685,0.99951835,-0.027756054
0.0071026274,0.99949562,-0.028403344
0.0072683482,0.99947181,-0.029065714
0.0074379357,0.99944688,-0.029743514
0.0076114801,0.99942077,-0.030437102
0.0077890736,0.99939343,-0.031146845
0.0079708109,0.9993648,-0.031873117
0.0081567884,0.99933482,-0.032616302
0.0083471053,0.99930343,-0.033376792
0.0085418627,0.99927055,-0.034154989
0.0087411643,0.99923612,-0.034951302
0.008945116,0.99920007,-0.035766152
0.0091538264,0.99916232,-0.036599969
0.0093674065,0.99912279,-0.03745319
0.0095859699,0.99908139,-0.038326267
0.0098096329,0.99903804,-0.039219657
0.010038514,0.99899264,-0.040133832
0.010272736,0.9989451,-0.04106927
0.010512423,0.99889532,-0.042026465
0.010757703,0.99884319,-0.043005919
0.011008705,0.9987886,-0.044008145
0.011265564,0.99873143,-0.045033669
0.011528415,0.99867157,-0.046083029
0.0117974,0.99860889,-0.047156774
0.012072661,0.99854325,-0.048255467
0.012354344,0.99847452,-0.04937968
0.0126426,0.99840254,-0.050530003
0.012937581,0.99832717,-0.051707035
0.013239445,0.99824825,-0.05291139
0.013548352,0.9981656,-0.054143696
0.013864467,0.99807906,-0.055404594
0.014187957,0.99798844,-0.05669474
0.014518995,0.99789354,-0.058014804
0.014857757,0.99779418,-0.059365471
0.015204423,0.99769012,-0.060747441
0.015559178,0.99758117,-0.062161429
0.01592221,0.99746708,-0.063608165
0.016293712,0.99734761,-0.065088397
0.016673882,0.99722252,-0.066602888
0.017062923,0.99709153,-0.068152416
0.01746104,0.99695437,-0.069737779
0.017868447,0.99681075,-0.071359789
0.01828536,0.99666037,-0.073019277
0.018712,0.9965029,-0.074717091
0.019148594,0.99633801,-0.076454097
0.019595375,0.99616537,-0.078231179
0.020052581,0.99598459,-0.080049241
0.020520455,0.99579531,-0.081909203
0.020999245,0.99559712,-0.083812007
0.021489206,0.9953896,-0.085758612
0.021990599,0.99517231,-0.087749997
0.022503691,0.9949448,-0.089787162
0.023028755,0.9947066,-0.091871127
0.023566069,0.99445718,-0.09400293
0.02411592,0.99419605,-0.096183632
0.024678601,0.99392263,-0.098414314
0.02525441,0.99363636,-0.10069608
0.025843654,0.99333664,-0.10303005
0.026446647,0.99302284,-0.10541736
0.027063709,0.9926943,-0.10785919
0.027695168,0.99235033,-0.11035673
0.028341361,0.99199021,-0.11291117
0.029002631,0.99161319,-0.11552376
0.02967933,0.99121847,-0.11819574
0.030371818,0.99080524,-0.12092839
0.031080463,0.99037263,-0.123723
0.031805643,0.98991974,-0.1265809
0.032547742,0.98944562,-0.12950342
0.033307157,0.98894929,-0.13249192
0.03408429,0.98842972,-0.13554779
0.034879556,0.98788582,-0.13867243
0.035693378,0.98731646,-0.14186727
0.036526187,0.98672048,-0.14513374
0.037378428,0.98609662,-0.14847332
0.038250554,0.98544361,-0.1518875
0.039143029,0.9847601,-0.15537776
0.040056327,0.98404467,-0.15894565
0.040990934,0.98329585,-0.16259269
0.041947348,0.98251211,-0.16632044
0.042926077,0.98169183,-0.17013049
0.043927643,0.98083334,-0.1740244
0.044952577,0.97993489,-0.1780038
0.046001425,0.97899463,-0.18207028
0.047074745,0.97801065,-0.18622548
0.048173109,0.97698096,-0.19047103
0.0492971,0.97590347,-0.19480858
0.050447316,0.97477599,-0.19923976
0.051624369,0.97359626,-0.20376624
0.052828886,0.97236189,-0.20838966
0.054061507,0.97107041,-0.21311167
0.055322888,0.96971925,-0.21793393
0.0566137,0.96830569,-0.22285808
0.057934629,0.96682693,-0.22788574
0.059286379,0.96528003,-0.23301854
0.060669668,0.96366195,-0.23825807
0.062085233,0.96196949,-0.24360592
0.063533826,0.96019933,-0.24906363
0.065016218,0.95834802,-0.25463273
0.066533198,0.95641195,-0.26031471
0.068085572,0.95438738,-0.266111
0.069674167,0.9522704,-0.27202302
0.071299828,0.95005695,-0.2780521
0.072963419,0.9477428,-0.28419952
0.074665825,0.94532356,-0.2904665
0.076407953,0.94279467,-0.29685419
0.078190728,0.94015138,-0.30336363
0.0800151,0.93738875,-0.30999578
0.081882039,0.93450167,-0.31675152
0.083792537,0.93148483,-0.32363157
0.085747613,0.92833271,-0.33063656
0.087748304,0.9250396,-0.33776698
0.089795676,0.92159958,-0.34502315
0.091890819,0.91800652,-0.35240526
0.094034845,0.91425407,-0.35991329
0.096228897,0.91033566,-0.36754706
0.098474142,0.90624449,-0.37530616
0.10077177,0.90197356,-0.38318996
0.10312301,0.89751563,-0.3911976
0.10552911,0.89286321,-0.39932795
0.10799135,0.88800862,-0.40757959
0.11051104,0.88294392,-0.41595083
0.11308952,0.87766096,-0.42443963
0.11572816,0.87215135,-0.43304361
0.11842837,0.86640649,-0.44176001
0.12119158,0.86041754,-0.45058571
0.12401926,0.85417546,-0.45951712
0.12691292,0.84767102,-0.46855025
0.1298741,0.84089475,-0.47768058
0.13290436,0.83383702,-0.48690313
0.13600533,0.82648803,-0.49621235
0.13917865,0.8188378,-0.50560213
0.14242601,0.81087622,-0.51506578
0.14574914,0.80259305,-0.52459593
0.14914981,0.79397795,-0.53418456
0.15262982,0.7850205,-0.54382297
0.15619103,0.77571024,-0.55350167
0.15983533,0.76603667,-0.56321043
0.16356466,0.75598935,-0.57293819
0.16738101,0.74555786,-0.58267305
0.1712864,0.7347319,-0.59240221
0.17528291,0.72350133,-0.60211196
0.17937266,0.71185618,-0.61178764
0.18355785,0.69978677,-0.62141358
0.18784068,0.68728373,-0.63097312
0.19222344,0.67433808,-0.64044852
0.19670846,0.66094132,-0.64982098
0.20129813,0.64708547,-0.6590706
0.20599488,0.63276318,-0.66817634
0.21080122,0.61796783,-0.67711606
0.2157197,0.60269361,-0.68586644
0.22075295,0.58693562,-0.69440302
0.22590363,0.57069,-0.70270017
0.23117449,0.553954,-0.71073116
0.23656832,0.53672616,-0.7184681
0.24208801,0.51900637,-0.725882
0.24773649,0.50079606,-0.73294283
0.25351676,0.48209828,-0.73961953
0.2594319,0.46291789,-0.74588011
0.26548505,0.44326163,-0.75169167
0.27167943,0.42313834,-0.75702054
0.27801835,0.40255904,-0.76183235
0.28450516,0.3815371,-0.76609217
0.29114333,0.36008838,-0.76976465
0.29793638,0.33823134,-0.77281415
0.30488793,0.31598719,-0.77520492
0.31200168,0.29338004,-0.77690132
0.3192814,0.27043692,-0.77786801
0.32673098,0.24718799,-0.77807017
0.33435438,0.22366653,-0.7774738
0.34215564,0.19990909,-0.77604593
0.35013893,0.17595544,-0.77375496
0.35830849,0.15184868,-0.77057093
0.36666866,0.12763517,-0.76646588
0.37522389,0.10336455,-0.76141417
0.38397874,0.079089594,-0.75539281
0.39293786,0.054866196,-0.74838184
0.40210601,0.030753157,-0.74036473
0.41148808,0.0068120317,-0.73132866
0.42108906,-0.016893107,-0.72126494
0.43091405,-0.040295941,-0.71016939
0.44096827,-0.063328225,-0.69804259
0.45125709,-0.085920154,-0.6848903
0.46178597,-0.10800078,-0.6707237
0.47256051,-0.12949846,-0.65555967
0.48358645,-0.15034136,-0.639421
0.49486965,-0.17045804,-0.62233662
0.50641611,-0.18977795,-0.60434165
0.51823198,-0.20823212,-0.58547755
0.53032354,-0.22575378,-0.56579207
0.54269722,-0.24227899,-0.54533918
0.55535961,-0.25774735,-0.52417899
0.56831744,-0.27210264,-0.50237746
0.58157761,-0.2852935,-0.48000612
0.59514717,-0.29727406,-0.45714173
0.60903334,-0.30800458,-0.43386572
0.62324351,-0.317452,-0.41026373
0.63778523,-0.32559045,-0.38642495
0.65266624,-0.33240174,-0.36244141
0.66789447,-0.3378757,-0.33840721
0.683478,-0.34201047,-0.31441776
0.69942514,-0.34481276,-0.29056884
0.71574435,-0.34629787,-0.26695577
0.73244434,-0.34648969,-0.24367243
0.74953397,-0.34542062,-0.22081041
0.76702234,-0.34313129,-0.19845805
0.78491876,-0.33967022,-0.17669957
0.80323274,-0.33509336,-0.15561424
0.82197403,-0.32946354,-0.13527558
0.8411526,-0.32284977,-0.11575066
0.86077865,-0.31532655,-0.097099488
0.88086262,-0.30697299,-0.07937445
0.9014152,-0.297872,-0.062619911
0.92244731,-0.2881093,-0.0468719
0.94397016,-0.27777253,-0.032157922
0.96599518,-0.26695026,-0.018496888
0.98853409,-0.25573103,-0.0058991703
1.0115989,-0.24420246,0.0056332308
1.0352019,-0.23245033,0.016106401
1.0593555,-0.22055776,0.025534128
1.0840728,-0.20860444,0.033937421
1.1093667,-0.19666595,0.041343948
1.1352508,-0.18481316,0.047787405
1.1617389,-0.17311172,0.053306833
1.1888449,-0.16162169,0.057945891
1.2165834,-0.1503972,0.061752108
1.2449692,-0.13948626,0.064776122
1.2740172,-0.12893069,0.067070931
1.303743,-0.11876607,0.068691149
1.3341624,-0.10902185,0.069692305
1.3652915,-0.099721502,0.070130171
1.3971469,-0.090882765,0.070060144
1.4297456,-0.082517921,0.069536685
1.4631049,-0.074634147,0.068612814
1.4972425,-0.067233905,0.067339672
1.5321767,-0.060315356,0.065766149
1.5679259,-0.053872793,0.063938581
1.6045093,-0.047897089,0.061900503
1.6419462,-0.042376146,0.059692478
1.6802567,-0.037295335,0.057351973
1.719461,-0.032637929,0.054913294
1.75958,-0.028385509,0.052407577
1.8006351,-0.024518357,0.049862813
1.8426481,-0.02101581,0.047303915
1.8856414,-0.017856594,0.044752826
1.9296378,-0.015019122,0.042228638
1.9746607,-0.012481759,0.039747753
2.0207342,-0.010223056,0.037324038
2.0678826,-0.0082219528,0.034969014
2.1161311,-0.0064579445,0.032692034
2.1655054,-0.0049112249,0.030500474
2.2160317,-0.0035627981,0.028399924
2.2677368,-0.0023945654,0.02639437
2.3206484,-0.0013893892,0.024486378
2.3747945,-0.00053113554,0.022677264
2.430204,0.00019530156,0.020967258
2.4869064,0.00080399246,0.01935566
2.5449317,0.0013079777,0.017840981
2.6043109,0.0017192857,0.016421074
2.6650755,0.0020489603,0.015093254
2.7272579,0.0023070953,0.013854408
2.7908912,0.0025028764,0.01270109
2.8560092,0.0026446262,0.011629607
2.9226465,0.0027398536,0.010636096
2.9908387,0.002795304,0.0097165885
3.0606219,0.0028170115,0.0088670679
3.1320333,0.0028103504,0.0080835178
3.205111,0.0027800862,0.007361962
3.2798937,0.002730426,0.0066984983
3.3564212,0.0026650662,0.0060893259
3.4347344,0.0025872386,0.0055307668
3.5148747,0.0024997546,0.0050192824
3.5968849,0.0024050461,0.0045514862
3.6808086,0.0023052043,0.0041241524
3.7666905,0.0022020157,0.0037342209
3.8545761,0.0020969953,0.0033788002
3.9445124,0.0019914174,0.0030551679
4.036547,0.0018863437,0.0027607688
4.1307291,0.001782649,0.0024932118
4.2271086,0.0016810442,0.002250266
4.3257369,0.0015820977,0.0020298547
4.4266664,0.0014862542,0.0018300497
4.5299508,0.0013938515,0.0016490645
4.6356451,0.0013051363,0.0014852475
4.7438055,0.0012202768,0.0013370745
4.8544896,0.0011393756,0.0012031418
4.9677561,0.0010624795,0.0010821585
5.0836654,0.00098958945,0.0009729396
5.2022792,0.00092066803,0.0008743989
5.3236605,0.00085564705,0.00078554208
5.4478739,0.00079443349,0.00070546027
5.5749855,0.00073691483,0.0006333237
5.7050629,0.00068296366,0.00056837572
5.8381753,0.00063244154,0.00050992717
5.9743935,0.00058520235,0.00045735101
6.11379,0.00054109511,0.00041007727
6.256439,0.00049996628,0.00036758844
6.4024163,0.00046166175,0.00032941495
6.5517995,0.00042602844,0.00029513121
6.7046683,0.00039291559,0.00026435173
6.8611038,0.00036217581,0.00023672763
7.0211893,0.0003336659,0.00021194343
7.18501,0.00030724751,0.000189714
7.3526531,0.00028278754,0.00016978185
7.5242076,0.00026015855,0.00015191459
7.6997649,0.0002392389,0.00013590259
7.8794183,0.0002199129,0.00012155688
8.0632635,0.00020207086,0.0001087072
8.2513982,0.00018560902,9.7200216e-05
8.4439225,0.00017042949,8.6897932e-05
8.6409389,0.00015644011,7.7676186e-05
8.8425521,0.00014355432,6.9423325e-05
9.0488695,0.00013169092,6.2038988e-05
9.2600007,0.00012077391,5.5432997e-05
9.4760581,0.00011073224,4.9524358e-05
9.6971566,0.00010149961,4.424035e-05
9.9234138,9.3014231e-05,3.9515703e-05
10.15495,8.5218561e-05,3.5291856e-05
10.391889,7.8059109e-05,3.1516283e-05
10.634356,7.1486192e-05,2.8141882e-05
10.88248,6.5453707e-05,2.5126434e-05
11.136394,5.9918919e-05,2.24321e-05
11.396232,5.4842248e-05,2.0024981e-05
11.662132,5.0187065e-05,1.7874711e-05
11.934237,4.59195e-05,1.5954098e-05
12.212691,4.2008258e-05,1.4238797e-05
12.497641,3.842444e-05,1.2707017e-05
12.78924,3.5141381e-05,1.1339256e-05
13.087643,3.2134487e-05,1.0118064e-05
13.393008,2.9381094e-05,9.0278334e-06
13.705498,2.6860321e-05,8.0546011e-06
14.025279,2.4552943e-05,7.1858823e-06
14.352522,2.244127e-05,6.4105132e-06
14.6874,2.0509027e-05,5.7185142e-06
15.030091,1.8741251e-05,5.1009644e-06
15.380778,1.7124191e-05,4.5498915e-06
15.739647,1.5645211e-05,4.0581711e-06
16.10689,1.4292709e-05,3.6194376e-06
16.482701,1.3056031e-05,3.2280043e-06
16.867281,1.1925402e-05,2.8787913e-06
17.260834,1.089185e-05,2.5672613e-06
17.663569,9.9471491e-06,2.2893623e-06
18.075701,9.0837543e-06,2.0414757e-06
18.49745,8.2947502e-06,1.8203707e-06
18.929038,7.5737984e-06,1.6231624e-06
19.370697,6.9150914e-06,1.4472757e-06
19.82266,6.3133094e-06,1.2904116e-06
20.285169,5.7635801e-06,1.1505184e-06
20.758469,5.2614421e-06,1.0257644e-06
21.242813,4.8028111e-06,9.1451542e-07
21.738457,4.3839486e-06,8.153127e-07
22.245666,4.0014333e-06,7.2685475e-07
22.764709,3.6521349e-06,6.4798021e-07
23.295863,3.3331894e-06,5.7765289e-07
23.839409,3.0419771e-06,5.1494834e-07
24.395638,2.7761023e-06,4.5904183e-07
24.964845,2.5333739e-06,4.0919763e-07
25.547333,2.3117887e-06,3.6475946e-07
26.143412,2.1095154e-06,3.251419e-07
26.753399,1.9248798e-06,2.8982281e-07
27.377618,1.7563518e-06,2.5833649e-07
28.016402,1.6025329e-06,2.3026757e-07
28.670089,1.4621454e-06,2.0524564e-07
29.339029,1.3340215e-06,1.8294034e-07
30.023577,1.2170944e-06,1.6305707e-07
30.724097,1.1103896e-06,1.4533315e-07
31.440962,1.0130169e-06,1.2953432e-07
32.174553,9.2416294e-07,1.1545171e-07
32.92526,8.4308514e-07,1.0289906e-07
33.693483,7.691052e-07,9.1710314e-08
34.479631,7.0160371e-07,8.1737413e-08
35.284121,6.4001506e-07,7.284835e-08
36.107381,5.8382279e-07,6.4925431e-08
36.949851,5.3255538e-07,5.7863729e-08
37.811977,4.8578233e-07,5.1569701e-08
38.694218,4.4311061e-07,4.5959954e-08
39.597044,4.0418146e-07,4.0960143e-08
40.520936,3.6866738e-07,3.6503996e-08
41.466384,3.3626943e-07,3.2532432e-08
42.433891,3.0671476e-07,2.8992787e-08
43.423972,2.7975432e-07,2.5838116e-08
44.437155,2.5516083e-07,2.3026571e-08
45.473977,2.3272687e-07,2.0520851e-08
46.534991,2.1226313e-07,1.8287705e-08
47.620761,1.9359687e-07,1.6297498e-08
48.731864,1.7657044e-07,1.4523812e-08
49.868892,1.6104e-07,1.2943101e-08
51.032449,1.468743e-07,1.1534379e-08
52.223155,1.3395357e-07,1.027894e-08
53.441643,1.2216854e-07,9.1601114e-09
54.688561,1.114195e-07,8.163033e-09
55.964572,1.016155e-07,7.2744607e-09
57.270356,9.2673539e-08,6.4825904e-09
58.606607,8.4517904e-08,5.7769013e-09
59.974035,7.7079518e-08,5.148017e-09
61.373369,7.0295364e-08,4.5875806e-09
62.805353,6.4107956e-08,4.0881444e-09
64.270748,5.8464847e-08,3.6430704e-09
65.770334,5.3318199e-08,3.246443e-09
67.304909,4.862437e-08,2.8929901e-09
68.87529,4.434355e-08,2.5780128e-09
70.482311,4.0439425e-08,2.2973239e-09
72.126827,3.6878872e-08,2.0471915e-09
73.809714,3.3631676e-08,1.8242897e-09
75.531867,3.0670276e-08,1.6256547e-09
77.294201,2.7969535e-08,1.4486451e-09
79.097655,2.5506523e-08,1.2909068e-09
80.943187,2.3260325e-08,1.1503423e-09
82.83178,2.1211867e-08,1.0250818e-09
84.764438,1.934375e-08,9.1345958e-10
86.74219,1.7640104e-08,8.1399078e-10
88.766088,1.6086457e-08,7.2535235e-10
90.837207,1.4669607e-08,6.4636521e-10
92.956651,1.3377515e-08,5.7597862e-10
95.125546,1.2199199e-08,5.1325622e-10
97.345046,1.1124646e-08,4.5736356e-10
99.616333,1.014472e-08,4.0755706e-10
101.94061,9.2510929e-09,3.6317405e-10
104.31913,8.4361658e-09,3.2362403e-10
106.75313,7.6930105e-09,2.8838076e-10
109.24393,7.0153078e-09,2.5697531e-10
111.79285,6.3972948e-09,2.2898979e-10
114.40124,5.8337156e-09,2.0405183e-10
117.07048,5.3197772e-09,1.8182956e-10
119.80201,4.8511081e-09,1.6202729e-10
122.59727,4.4237219e-09,1.4438149e-10
125.45775,4.033983e-09,1.2865734e-10
128.38497,3.678576e-09,1.1464558e-10
131.38049,3.3544771e-09,1.0215974e-10
134.44591,3.058929e-09,9.1033652e-11
137.58284,2.7894171e-09,8.1119246e-11
140.79297,2.5436481e-09,7.2284571e-11
144.078,2.3195307e-09,6.4412043e-11
147.43967,2.1151578e-09,5.7396884e-11
150.87978,1.9287903e-09,5.1145726e-11
154.40016,1.758842e-09,4.5575367e-11
158.00268,1.6038667e-09,4.0611666e-11
161.68925,1.4625453e-09,3.6188556e-11
165.46183,1.3336751e-09,3.2247164e-11
169.32244,1.2161592e-09,2.8735028e-11
173.27313,1.1089972e-09,2.56054e-11
177.31599,1.0112772e-09,2.2816623e-11
181.45319,9.2216718e-10,2.0331574e-11
185.68692,8.4090867e-10,1.8117176e-11
190.01942,7.6680993e-10,1.6143952e-11
194.45302,6.9924018e-10,1.4385637e-11
198.99006,6.3762418e-10,1.2818825e-11
203.63296,5.8143737e-10,1.1422659e-11
208.38419,5.3020142e-10,1.0178555e-11
213.24628,4.8348011e-10,9.06995e-12
218.22182,4.4087568e-10,8.082088e-12
223.31344,4.0202539e-10,7.2018183e-12
228.52386,3.6659845e-10,6.4174227e-12
233.85585,3.3429324e-10,5.7184595e-12
239.31226,3.048347e-10,5.0956239e-12
244.89597,2.7797199e-10,4.5406247e-12
250.60996,2.534764e-10,4.0460735e-12
256.45728,2.3113934e-10,3.6053867e-12
262.44102,2.1077062e-10,3.2126977e-12
268.56438,1.9219679e-10,2.8627789e-12
274.83061,1.752597e-10,2.550972e-12
281.24305,1.5981513e-10,2.2731261e-12
287.80511,1.4573155e-10,2.0255422e-12
294.52027,1.3288904e-10,1.8049243e-12
301.39212,1.2117824e-10,1.6083355e-12
308.4243,1.1049943e-10,1.4331586e-12
315.62055,1.0076166e-10,1.2770615e-12
322.98471,9.188201e-11,1.1379661e-12
330.5207,8.3784867e-11,1.0140206e-12
338.23252,7.6401274e-11,9.0357502e-13
346.12427,6.9668352e-11,8.051589e-13
354.20016,6.3528762e-11,7.1746207e-13
362.46447,5.7930219e-11,6.39317e-13
370.92161,5.2825046e-11,5.6968335e-13
379.57608,4.8169765e-11,5.0763407e-13
388.43247,4.3924731e-11,4.523431e-13
397.4955,4.0053791e-11,4.0307434e-13
406.77,3.652398e-11,3.5917185e-13
416.26089,3.3305235e-11,3.2005117e-13
425.97323,3.0370144e-11,2.8519145e-13
435.91217,2.7693711e-11,2.5412862e-13
446.08302,2.5253141e-11,2.2644911e-13
456.49118,2.3027649e-11,2.0178442e-13
467.14218,2.0998282e-11,1.7980619e-13
478.04169,1.9147756e-11,1.602218e-13
489.19552,1.7460311e-11,1.4277053e-13
500.60959,1.5921574e-11,1.2722003e-13
512.28998,1.4518442e-11,1.1336328e-13
524.2429,1.3238963e-11,1.010158e-13
536.4747,1.2072242e-11,9.00132e-14
548.99191,1.100834e-11,8.0208994e-14
561.80117,1.0038196e-11,7.1472656e-14
574.9093,9.1535494e-12,6.3687875e-14
588.32327,8.3468642e-12,5.6751009e-14
602.05022,7.6112701e-12,5.0569702e-14
616.09746,6.9405022e-12,4.5061661e-14
630.47244,6.3288475e-12,4.0153553e-14
645.18284,5.7710967e-12,3.5780034e-14
660.23645,5.2624992e-12,3.1882878e-14
675.64131,4.7987233e-12,2.8410198e-14
691.40559,4.3758191e-12,2.5315762e-14
707.5377,3.9901847e-12,2.2558371e-14
724.0462,3.6385354e-12,2.0101315e-14
740.93988,3.3178764e-12,1.791188e-14
758.22773,3.0254765e-12,1.5960919e-14
775.91895,2.7588453e-12,1.4222455e-14
794.02295,2.5157118e-12,1.2673345e-14
812.54935,2.2940053e-12,1.1292964e-14
831.50802,2.0918375e-12,1.0062934e-14
850.90904,1.9074864e-12,8.9668788e-15
870.76273,1.7393819e-12,7.9902057e-15
891.07965,1.5860922e-12,7.1199119e-15
911.87062,1.4463117e-12,6.3444104e-15
933.14668,1.3188498e-12,5.6533766e-15
954.91917,1.202621e-12,5.0376101e-15
977.19966,1.0966353e-12,4.488913e-15
1000,9.9999e-13,3.99998e-15
