w,mag_db,phase_deg
0.05262619896466971,-0.012011233723543135,-3.012480105314224
0.053441642769156916,-0.012385811690573983,-3.0590705510518625
0.05426972188858915,-0.0127720539419427,-3.1063787726272865
0.055110632107375865,-0.013170322614895195,-3.1544156971324093
0.05596457224360921,-0.013580991021144954,-3.203192411837099
0.05683174419607086,-0.014004443987339146,-3.2527201662446483
0.057712352991967364,-0.014441078205628413,-3.3030103741593537
0.05860660683540517,-0.014891302594608864,-3.3540746157654757
0.05951471715661671,-0.015355538670940708,-3.405924639716834
0.060436898661949304,-0.01583422093192579,-3.458572365236197
0.061373369384628576,-0.01632779724936823,-3.512029884223609
0.062324350736308536,-0.016836729274983822,-3.5663094633727104
0.06329006755942033,-0.017361492857728707,-3.6214235462940505
0.06427074818033224,-0.017902578473333583,-3.677384755644351
0.06526662446333333,-0.018460491666388586,-3.734205895260571
0.06627793186545347,-0.019035753505313346,-3.791899952297574
0.06730490949213315,-0.019628901050562468,-3.8504800993681547
0.06834780015375548,-0.020240487836402716,-3.909959696684023
0.06940685042305439,-0.02087108436665468,-3.97035229419635
0.07048231069341224,-0.021521278624726067,-4.031671633734343
0.071574435238061,-0.02219167659833625,-4.093931651140249
0.07268348227020045,-0.02288290281931851,-4.157146478399081
0.0738097140040481,-0.023595600918861842,-4.221330445761262
0.07495339671683493,-0.024330434198618953,-4.286498083856299
0.07611480081176202,-0.02508808621805972,-4.352664125795495
0.07729420088193234,-0.02586926139849626,-4.4198435092615425
0.0784918757752735,-0.026674685644195072,-4.488051378582815
0.07970810866046621,-0.027505106980978918,-4.557303086789969
0.0809431870938945,-0.028361296212785714,-4.627614197652403
0.08219740308763324,-0.029244047596597204,-4.699000487691958
0.08347105317848905,-0.030154179536173664,-4.7714779481711025
0.0847644384981113,-0.031092535295068176,-4.845062787052756
0.08607786484418894,-0.03205998372935656,-4.919771430928654
0.08741164275275125,-0.033057420040548346,-4.995620526913147
0.08876608757158821,-0.03408576654915493,-5.072626944499009
0.09014151953480899,-0.035145973489351987,-5.1508077773717975
0.0915382638385553,-0.03623901982525913,-5.23018034517903
0.09295665071788849,-0.037365914089273596,-5.310762195250376
0.09439701552486746,-0.03852769524295274,-5.392571104264734
0.0958596988078367,-0.03972543356094109,-5.475625079859995
0.0973450463919428,-0.040960231538409,-5.559942362181031
0.09885340946089864,-0.04223322482249918,-5.645541425361242
0.10038514464001433,-0.04354558316827056,-5.732440978932776
0.10194061408051501,-0.044898511419631214,-5.820659969160369
0.10352018554516484,-0.04629325051572264,-5.910217580293394
0.10512423249521807,-0.04773107852328766,-6.001133235730613
0.10675313417871697,-0.04921331169544647,-6.09342659909175
0.10840727572015847,-0.05074130555740253,-6.187117575189865
0.11008704821154981,-0.05231645601953876,-6.2822263108981025
0.11179284880487518,-0.053940200518354395,-6.378773195904245
0.1135250808059952,-0.05561401918573315,-6.476778863346128
0.11528415377000134,-0.05733943604694432,-6.576264190320734
0.11707048359804781,-0.05911802024787023,-6.677250298259413
0.11888449263568396,-0.06095138731184889,-6.779758553161461
0.12072660977271032,-0.06284120042653607,-6.883810565677871
0.12259727054458161,-0.0647891717612295,-6.9894281910367715
0.12449691723538168,-0.06679706381497569,-7.096633528801806
0.12642599898239334,-0.06886669079584573,-7.205448922454171
0.12838497188228887,-0.07099992003171646,-7.315896958788905
0.13037429909896586,-0.07319867341284214,-7.428000467115431
0.13239445097305402,-0.0754649288665343,-7.541782518252161
0.13444590513311866,-0.07780072186415234,-7.657266423304438
0.13652914660858761,-0.08020814696066476,-7.7744757322148255
0.1386446679444272,-0.08268935936693078,-7.89343423207421
0.14079296931759627,-0.0852465765548632,-8.014165945181933
0.14297455865530365,-0.08788207989555863,-8.136695126842605
0.1451899517550985,-0.09059821633043917,-8.261046262886907
0.1474396724068213,-0.0933974000754205,-8.387244066903246
0.14972425251644467,-0.09628211435803764,-8.515313477166673
0.15204423223183278,-0.09925491318742646,-8.645279653251023
0.15440016007044985,-0.10231842315696701,-8.777167972309874
0.1567925930490468,-0.10547534527934609,-8.911004025011247
0.1592220968153584,-0.10872845685374112,-9.046813611110894
0.16168924578184013,-0.11208061336469988,-9.184622734648125
0.1641946232614777,-0.1155347504122456,-9.324457598748012
0.16673882160570108,-0.11909388567263696,-9.466344600013182
0.16932244234443516,-0.1227611208891379,-9.610310322488044
0.17194609632832075,-0.12653964389198327,-9.75638153117775
0.17461040387313936,-0.13043273064672767,-9.904585165103855
0.17731599490647526,-0.1344437473299293,-10.05494832987812
0.18006350911665106,-0.1385761524311282,-10.207498289775584
0.1828535961039703,-0.14283349887980565,-10.362262459287477
0.18568691553430366,-0.1472194361960378,-10.519268394134237
0.1885641372950552,-0.15173771266325678,-10.678543781718583
0.19148594165354507,-0.1563921775215045,-10.840116430998021
0.19445301941784662,-0.16118678317934373,-11.004014261756085
0.1974660721001155,-0.1661255874424306,-11.170265293251086
0.20052581208244957,-0.17121275575660522,-11.338897632221013
0.20363296278531862,-0.17645256346313148,-11.509939460222839
0.20678825883860452,-0.1818493980635855,-11.683419020284504
0.20999244625529107,-0.1874077614916133,-11.85936460284734
0.2132462826078452,-0.19313227238864838,-12.03780453097692
0.21655053720733158,-0.1990276683804007,-12.218767144820045
0.2199059912853022,-0.20509880835074717,-12.402280785285564
0.22331343817850463,-0.2113506747093627,-12.588373776926899
0.2267736835164523,-0.2177883756492746,-12.777074410004095
0.23028754541190058,-0.22441714739014074,-12.968410921703512
0.23385585465427566,-0.23124235640293353,-13.16241147649352
0.23747945490609915,-0.23826950161130955,-13.359104145594774
0.2411592029024571,-0.24550421656476834,-13.558516885544309
0.24489596865355953,-0.2529522715783292,-13.760677515832983
0.2486906356504389,-0.26061957583324524,-13.965613695596634
0.2525441010738353,-0.26851217943288114,-14.173352899341879
0.2564572760063192,-0.2766362754076643,-14.383922391688525
0.2604310856476998,-0.28499820166258827,-14.597349201111335
0.2644664695337727,-0.29360444286058474,-14.813660092665295
0.26856438175845565,-0.302461632234557,-15.03288153967947
0.2727257911993673,-0.31157655332073997,-15.255039694406204
0.2769516817469004,-0.3209561416055531,-15.480160357613808
0.2812430525368455,-0.33060748607787716,-15.708268947112792
0.2856009181866182,-0.34053783067832355,-15.93939046520731
0.2900263090351477,-0.35075457563672635,-16.173549465065946
0.29452027138648107,-0.3612652786887322,-16.41077001600781
0.29908386775716383,-0.3720776561621247,-16.651075667702784
0.30371817712745264,-0.38319958392307407,-16.89448941328708
0.30842429519642045,-0.39463909817229725,-17.141033651398253
0.3132033346410153,-0.40640439608074536,-17.39073014713707
0.3180564253791325,-0.41850383625418014,-17.64359999196648
0.3229847148367632,-0.43094593901571726,-17.899663562561962
0.32798936821928326,-0.4437393864951409,-18.158940478630846
0.33307156878694444,-0.4568930225135729,-18.421449559722408
0.33823251813463506,-0.47041585225186766,-18.687208781054547
0.34347343647597595,-0.48431704169089823,-18.956235228387563
0.3487955629318178,-0.4986059168117513,-19.228545051979687
0.35420015582320874,-0.5132919625437258,-19.504153419664537
0.35968849296890193,-0.5283848214479023,-19.78307446909515
0.3652618719874729,-0.5438942921240779,-20.065321259205003
0.3709216106041179,-0.5598303273287398,-20.350905720941622
0.3766690469622066,-0.5762030317918996,-20.639838607334344
0.38250553993966135,-0.5930226597206012,-20.932129442963486
0.38843246947024035,-0.6102996119771401,-21.227786472904445
0.3944512368697977,-0.6280444329201734,-21.52681661122619
0.4005632651675992,-0.6462678068971768,-21.829225389130308
0.4067699994427721,-0.664980554377051,-22.135016902822997
0.41307290716596823,-0.6841936277120448,-22.444193761219022
0.41947347854632083,-0.7039181065186497,-22.75675703358332
0.42597322688377803,-0.7241651926676702,-23.072706197222573
0.4325736889268946,-0.7449462048742789,-23.392039085345612
0.4392764252361694,-0.7662725728795737,-23.71475183521846
0.44608302055301147,-0.7881558312159608,-24.040838836745962
0.45299508417442363,-0.8106076125495615,-24.37029268161859
0.4600142503334917,-0.8336396405937556,-24.703104113169353
0.46714217858576973,-0.85726372258912,-25.039261977091652
0.47438055420165176,-0.881491741346089,-25.378753173174733
0.4817310885648243,-0.9063356468479251,-25.721562608219035
0.4891955195768908,-0.9318074474129078,-26.0676731502986
0.4967756120682691,-0.9579192004161158,-26.417065584542755
0.5044731582154527,-0.9846830025725757,-26.769718570613172
0.5122899779647386,-1.01211097978525,-27.125608602056268
0.5202279194625216,-1.0402152765629336,-27.484709967714146
0.5282888594922542,-1.06900804501491,-27.846994715379395
0.5364747039181793,-1.0985014334310366,-28.212432617881134
0.5447873881359371,-1.1287075744577886,-28.580991141790456
0.5532288775301545,-1.1596385728827836,-28.952635418933617
0.5618011679391243,-1.191306493042254,-29.3273282209006
0.5705062861266869,-1.2237233458680192,-29.70502993673511
0.5793462902614208,-1.2569010755925407,-30.08569855398915
0.58832327040326,-1.2908515461327887,-30.469289643321883
0.597439348997651,-1.325586527175672,-30.855756346817792
0.6066966813773669,-1.3611176799899822,-31.245049370193094
0.6160974562720967,-1.3974565429918013,-31.637116979052703
0.6256438963259319,-1.4346145170924365,-32.03190499935175
0.6353382586228692,-1.4726028508599054,-32.42935682220652
0.6451828352204594,-1.511432625527006,-32.82941341318945
0.6551799536917214,-1.5511147398808025,-33.23201332623094
0.6653319776754563,-1.5916598950702234,-33.63709272223851
0.6756413074350861,-1.6330785793700655,-34.044585392529854
0.6861103804261537,-1.6753810529413193,-34.45442278716144
0.696741671872615,-1.718577332629081,-34.86653404821883
0.7075376953520617,-1.7626771768406213,-35.280846048117716
0.7185010033900093,-1.8076900705472176,-35.697283432947174
0.7296341880633992,-1.8536252104543407,-36.11576867086825
0.740939881613446,-1.9004914903853645,-36.536222105561556
0.7524207570679852,-1.9482974869245933,-36.958562014697804
0.7640795288734611,-1.997051445365574,-37.38270467338497
0.7759189535367101,-2.0467612660107624,-37.808564422524896
0.7879418302766867,-2.0974344908683538,-38.23605374199112
0.8001510016862884,-2.1490782907917105,-38.665083328518826
0.8125493544044347,-2.20169945310606,-39.095562178176195
0.8251398197985628,-2.255304369766212,-39.527397673265995
0.8379253746576957,-2.3098990260878534,-39.96049567348515
0.8509090418962502,-2.3654889900934646,-40.39476061114977
0.8640938912687512,-2.4220794025122756,-40.83009559027398
0.8774830400956195,-2.479674967471638,-41.26640248927095
0.8910796540002062,-2.5382799439150667,-41.703582067027845
0.9048869476572473,-2.5978981377797776,-42.14153407208801
0.9189081855529168,-2.658532894963911,-42.580157354658894
0.9331466827566528,-2.7201870951107816,-43.01934998114914
0.9476058057049498,-2.7828631462346056,-43.45900935092545
0.9622889729972897,-2.846562980208822,-43.89903231496763
0.9771996562044085,-2.911288049134955,-44.339315296091044
0.9923413806890873,-2.977039322606477,-44.77975441039677
1.00771772643966,-3.043817285878596,-45.22024558960324
1.0233323289164382,-3.111621938951315,-45.660684703908956
1.0391888799112494,-3.1804527965694214,-46.10096768503238
1.0552911284202957,-3.2503088891394456,-46.54099064907455
1.0716428815305354,-3.3211887645598615,-46.98065001885085
1.0882480053198018,-3.3930904909572313,-47.41984264534111
1.1051104257708666,-3.4660116603173448,-47.85846592791201
1.1222341296996656,-3.539949392996873,-48.296417932972176
1.139623165697915,-3.6149003430976845,-48.73359751072907
1.1572816450903245,-3.6908607046825628,-49.169904409726044
1.175213742906646,-3.767826218807989,-49.60523938885024
1.193423698868786,-3.845792181346618,-50.03950432651488
1.2119158183932093,-3.9247534515692175,-50.47260232673402
1.2306944736088794,-4.004704461453306,-50.90443782182383
1.2497641043909682,-4.085639225683196,-51.33491667148118
1.269129219410586,-4.167551352304081,-51.76394625800888
1.288794397200774,-4.250434053990729,-52.1914355774751
1.308764287239018,-4.334280159889779,-52.61729532661502
1.3290436110465316,-4.419082127993039,-53.0414379853022
1.3496371633045765,-4.50483205799805,-53.46377789443846
1.3705498129880782,-4.591521704611266,-53.884231329131744
1.3917865045168076,-4.679142491248385,-54.30271656705283
1.4133522589243994,-4.767685524086025,-54.71915395188227
1.435252175045488,-4.857141606418734,-55.13346595178119
1.4574914307212274,-4.947501253275213,-55.54557721283857
1.4800752840235096,-5.0387547062481985,-55.95541460747016
1.5030090744981337,-5.1308919484925966,-56.3629072777615
1.5262982244272472,-5.223902719847418,-56.76798667376907
1.5499482401113474,-5.317776532037859,-57.17058658681056
1.573964713171147,-5.4125026839149974,-57.570643177793485
1.598353321869612,-5.508070276691769,-57.96809500064826
1.6231198324544849,-5.6044682291353745,-58.362883020947294
1.6482701005216103,-5.701685292677796,-58.75495062980692
1.6738100723993852,-5.799710066407725,-59.144243653182215
1.6997457865546612,-5.898531011909084,-59.53071035667812
1.7260833750204319,-5.998136467913074,-59.91430144601087
1.7528290648456404,-6.098514664732791,-60.29497006326489
1.7799891795674554,-6.199653738451269,-60.6726717790994
1.8075701407063547,-6.301541744836037,-61.04736458106639
1.835578469284383,-6.404166672955288,-61.41900885820955
1.8640207873669208,-6.507516458472776,-61.78756738211888
1.8929038196283647,-6.6115789966008895,-62.15300528462061
1.922234394942048,-6.716342154693155,-62.51529003228587
1.9520194479948063,-6.821793784459711,-62.87439139794374
1.9822660209265606,-6.927921733791276,-63.23028142938685
2.012981264995304,-7.034713858179056,-63.58293441545725
2.044172442267887,-7.142158031720088,-63.93232684970141
2.075846927337004,-7.250242157699343,-64.27843739178098
2.108012209064783,-7.358954178741749,-64.62124682682527
2.1406758923533915,-7.468282086529019,-64.96073802290836
2.1738456999430786,-7.578213931077894,-65.29689588683065
2.2075294742380795,-7.68873782957794,-65.6297073183814
2.241735179160809,-7.799841974788583,-65.95916116325405
2.276470902034789,-7.911514642996433,-66.28524816478155
2.31174485549675,-8.02374420153538,-66.6079609146544
2.347565379438362,-8.13651911587301,-66.92729380277743
2.383940942978054,-8.249827956268238,-67.24324296641669
2.420880146463373,-8.363659404005872,-67.55580623878099
2.4583917235044,-8.478002257215119,-67.864983097177
2.496484543038642,-8.592845436279482,-68.1707746108697
2.5351676114279367,-8.70817798884672,-68.4731833887738
2.574450074587843,-8.823989094447928,-68.77221352709556
2.6143412201500307,-8.940268068735628,-69.06787055703653
2.6548504796581716,-9.057004367351169,-69.36016139266567
2.69598743079786,-9.174187589432247,-69.64909427905839
2.737761799661083,-9.291807480771823,-69.93467874079501
2.7801834630457813,-9.409853936639887,-70.21692553090485
2.8232624507910384,-9.52831700427995,-70.49584658033547
2.8670089481484573,-9.647186885092218,-70.7714549480203
2.9114332981902793,-9.766453936515605,-71.04376477161244
2.9565460042548164,-9.886108673620814,-71.31279121894545
3.00235773242978,-10.00614177042676,-71.5785504402776
3.0488793140740844,-10.126544060952579,-71.84105952136917
3.096121748378716,-10.24730654001739,-72.10033643743805
3.144096204967315,-10.368420363800093,-72.35640000803353
3.1928140265370155,-10.489876850170898,-72.60926985286294
3.242286731540228,-10.611667478806693,-72.85896634860175
3.292526016907969,-10.733783891101709,-73.10551058671292
3.34354376081539,-10.856217889884999,-73.34892433229723
3.395352025490161,-10.978961438955846,-73.5892299839922
3.4479630600643625,-11.10200666244808,-73.82645053493407
3.501389303470575,-11.225345844033917,-74.06060953479269
3.555643387382842,-11.348971425977712,-74.29173105288722
3.6107381392032,-11.472876008049628,-74.51983964238619
3.6666865850944865,-11.597052346309056,-74.74496030559379
3.7235019530601448,-11.721493351767112,-74.96711846032052
3.781197676071744,-11.846192088937377,-75.1863399073347
3.839787395244967,-11.971141774283623,-75.40265079888866
3.899284963064802,-12.096335774572937,-75.61607760831147
3.9597044466607225,-12.221767605142402,-75.82664710065814
4.021060131132589,-12.347430928087004,-76.03438630440338
4.0833665229281255,-12.473319550376331,-76.23932248416703
4.146638353272696,-12.59942742190701,-76.44148311445569
4.210890581652238,-12.725748633497789,-76.64089585440523
4.27613839935017,-12.852277414833653,-76.83758852350648
4.342397233039088,-12.979008132365099,-77.0315890782965
4.409682748428131,-13.105935287168474,-77.22292558999591
4.478010853966855,-13.233053512772804,-77.4116262230731
4.547397704606499,-13.360357572958428,-77.59771921471443
4.617859705619533,-13.487842359532323,-77.78123285517995
4.68941351647839,-13.615502890084807,-77.96219546902309
4.762076054794297,-13.743334305732011,-78.14063539715266
4.835864500317141,-13.871331868848225,-78.3165809797155
4.910796298997312,-13.999490960792011,-78.49006053977716
4.986889167110482,-14.127807079629724,-78.661102367779
5.064161095446307,-14.256275837859798,-78.82973470674892
5.142630353562007,-14.384892960140952,-78.99598573824393
5.222315494101898,-14.513654281027353,-79.15988356900199
5.3032353571838176,-14.642555742713343,-79.32145621828143
5.385409074853533,-14.771593392790368,-79.48073160586577
5.46885607560817,-14.900763382018374,-79.63773754071255
5.553596088989733,-15.030061962113933,-79.79250171022443
5.639649150249797,-15.159485483556976,-79.9450516701219
5.7270356050864875,-15.289030393418015,-80.09541483489615
5.815776114454846,-15.418693233207513,-80.24361846882225
5.905891659451753,-15.548470636748906,-80.38968967751197
5.997403546276521,-15.678359328076644,-80.53365539998683
6.090333411268367,-15.808356119360491,-80.675542401252
6.1847032260219335,-15.938457908857186,-80.81537726535188
6.280535302582078,-16.068661678890468,-80.95318638888911
6.377852298719153,-16.19896449386031,-81.08899597498876
6.476677223286032,-16.329363498282174,-81.22283202769015
6.577033441658139,-16.45985591485688,-81.35472034674899
6.67894468125775,-16.59043904257173,-81.48468652283333
6.782435037163955,-16.721110254833356,-81.61275593309675
6.887528977809474,-16.851866997632612,-81.7389537371131
6.994251350765791,-16.98270678774197,-81.8633048731574
7.102627388617911,-17.11362721094552,-81.98583405481808
7.212682714930152,-17.244625920301825,-82.1065657679258
7.324443350304374,-17.3757006344398,-82.22552426778518
7.437935718532088,-17.506849135887528,-82.34273357669557
7.553186652841878,-17.638069269434148,-82.45821748174784
7.670223402243641,-17.769358940524697,-82.57199953288458
7.789073637971122,-17.90071611368781,-82.68410304121112
7.909765460024284,-18.03213881099618,-82.79455107754582
8.032327403813039,-18.16362511055955,-82.9033664711982
8.15678844690394,-18.295173145050043,-83.01057180896323
8.283178015871405,-18.42678110025959,-83.11618943432214
8.411525993255102,-18.55844721368915,-83.22024144683854
8.541862724625114,-18.690169773169412,-83.32274970174059
8.674219025756646,-18.821947115512724,-83.42373580967926
8.808626189915833,-18.953777625195755,-83.52322113665389
8.945115995258467,-19.085659733072614,-83.62122680409576
9.083720712343391,-19.21759191511804,-83.7177736891019
9.224473111762268,-19.349572691200144,-83.81288242481014
9.367406471887616,-19.48160062388243,-83.90657340090824
9.51255458674087,-19.613674317254507,-83.99886676426938
9.659951773982376,-19.745792415791183,-84.08978241970661
9.809632883025182,-19.87795360323933,-84.17934003083964
9.961633303274555,-20.010156601532213,-84.26755902106723
10.115988972495165,-20.142400169730678,-84.35445857463876
10.272736385307937,-20.274683102990828,-84.44005763781897
10.431912601818526,-20.4070042315576,-84.52437492014002
10.593555256379533,-20.53936241978385,-84.60742889573525
10.757702566488456,-20.671756565174412,-84.68923780474962
10.92439334182355,-20.804185597454644,-84.76981965482096
11.093666993419626,-20.93664847766298,-84.8491922226282
11.265563542986152,-21.069144197267022,-84.92737305550098
11.440123632369623,-21.201671777302657,-85.00437947308686
11.617388533162597,-21.334230267535705,-85.08022856907134
11.79740015646163,-21.466818745645657,-85.15493721294726
11.9802010627764,-21.599436316431003,-85.2285220518289
12.165834472092367,-21.732082111035666,-85.30099951230805
12.354344274089366,-21.864755286196093,-85.3723858023476
12.545775038518533,-21.997455023508525,-85.44269691321003
12.740172025740016,-22.130180528715982,-85.51194862141718
12.937581197423981,-22.262931031014524,-85.58015649073846
13.138049227417408,-22.39570578237832,-85.6473358742045
13.341623512779302,-22.528504056903124,-85.7135019161437
13.548352184986856,-22.661325150167606,-85.77866955423873
13.758284121315283,-22.794168378612305,-85.84285352160092
13.971468956393984,-22.927033078935573,-85.90606834885975
14.187957093941698,-23.0599186075062,-85.96832836626565
14.407799718683648,-23.192824339792374,-86.02964770580365
14.631048808453185,-23.325749669806356,-86.09004030331597
14.857757146481031,-23.458694009564756,-86.14951990063186
15.087978333874924,-23.591656788563746,-86.20810004770243
15.321766802292629,-23.72463745326906,-86.26579410473944
15.559177826811329,-23.85763546662025,-86.32261524435566
15.80026753899643,-23.990650307548886,-86.37857645370595
16.04509294017284,-24.123681470510377,-86.43369053662728
16.29371191490193,-24.256728465029003,-86.48797011577639
16.546183244667283,-24.3897908152558,-86.5414276347638
16.802566621772513,-24.52286805953905,-86.59407536028316
17.06292266345446,-24.65595975000696,-86.64592538423453
17.327312926215015,-24.789065452162223,-86.69698962584066
17.59579992037507,-24.922184744488174,-86.74727983375536
17.868447124853947,-25.05531721806622,-86.7968075881629
18.145319002177867,-25.188462476204215,-86.8455843028676
18.42648101372089,-25.321620134075502,-86.89362122737272
18.711999635182174,-25.454789818368376,-86.94092944894814
19.0019423723029,-25.587971166945586,-86.98751989468579
19.29637777682679,-25.721163828513703,-87.03340333354231
19.595375462707956,-25.854367462302047,-87.07859037836845
19.899006122569844,-25.987581737750855,-87.12309148792436
20.207341544419258,-26.12080633420854,-87.16691696888053
20.520454628619316,-26.25404094063772,-87.21007697780355
20.838419405125446,-26.387285255329765,-87.25258152312666
21.161311050988438,-26.520538985627688,-87.29444046710425
21.489205908128696,-26.65380184765709,-87.33566352775024
21.822181501385916,-26.78707356606493,-87.37626028075985
22.16031655684844,-26.920353873765983,-87.41624016141444
22.503691020466626,-27.053642511696655,-87.45561246646902
22.85238607695462,-27.186939228576023,-87.49438635602264
23.206484168985053,-27.32024378067389,-87.53257085537079
23.566069016681038,-27.453555931585605,-87.57017485683996
