w,re,im
0.020052581,0.99879449,-0.040072929
0.020520455,0.99873762,-0.041006367
0.020999245,0.99867807,-0.041961474
0.021489206,0.99861571,-0.042938746
0.021990599,0.99855041,-0.043938692
0.022503691,0.99848203,-0.044961832
0.023028755,0.99841043,-0.046008697
0.023566069,0.99833546,-0.047079831
0.02411592,0.99825696,-0.048175788
0.024678601,0.99817475,-0.049297136
0.02525441,0.99808868,-0.050444454
0.025843654,0.99799854,-0.051618334
0.026446647,0.99790417,-0.052819382
0.027063709,0.99780535,-0.054048214
0.027695168,0.99770187,-0.055305463
0.028341361,0.99759352,-0.056591773
0.029002631,0.99748008,-0.057907802
0.02967933,0.99736129,-0.059254224
0.030371818,0.99723691,-0.060631725
0.031080463,0.99710667,-0.062041005
0.031805643,0.99697031,-0.063482782
0.032547742,0.99682754,-0.064957785
0.033307157,0.99667804,-0.06646676
0.03408429,0.99652152,-0.068010468
0.034879556,0.99635764,-0.069589686
0.035693378,0.99618605,-0.071205206
0.036526187,0.9960064,-0.072857836
0.037378428,0.9958183,-0.074548401
0.038250554,0.99562137,-0.07627774
0.039143029,0.99541518,-0.078046711
0.040056327,0.99519932,-0.079856187
0.040990934,0.99497331,-0.081707059
0.041947348,0.9947367,-0.083600234
0.042926077,0.99448899,-0.085536636
0.043927643,0.99422965,-0.087517206
0.044952577,0.99395816,-0.089542903
0.046001425,0.99367393,-0.091614702
0.047074745,0.99337638,-0.093733597
0.048173109,0.99306489,-0.095900598
0.0492971,0.99273882,-0.098116733
0.050447316,0.99239747,-0.10038305
0.051624369,0.99204015,-0.1027006
0.052828886,0.99166612,-0.10507047
0.054061507,0.9912746,-0.10749376
0.055322888,0.99086477,-0.10997158
0.0566137,0.9904358,-0.11250506
0.057934629,0.9899868,-0.11509534
0.059286379,0.98951684,-0.1177436
0.060669668,0.98902497,-0.12045099
0.062085233,0.98851016,-0.12321872
0.063533826,0.98797137,-0.126048
0.065016218,0.98740749,-0.12894004
0.066533198,0.98681737,-0.13189609
0.068085572,0.98619982,-0.13491739
0.069674167,0.98555357,-0.13800519
0.071299828,0.98487731,-0.14116078
0.072963419,0.98416968,-0.14438543
0.074665825,0.98342924,-0.14768043
0.076407953,0.98265451,-0.15104708
0.078190728,0.98184393,-0.15448668
0.0800151,0.98099588,-0.15800055
0.081882039,0.98010867,-0.16159
0.083792537,0.97918052,-0.16525634
0.085747613,0.97820959,-0.16900088
0.087748304,0.97719397,-0.17282494
0.089795676,0.97613166,-0.17672982
0.091890819,0.97502056,-0.18071683
0.094034845,0.97385851,-0.18478726
0.096228897,0.97264324,-0.18894238
0.098474142,0.9713724,-0.19318346
0.10077177,0.97004353,-0.19751173
0.10312301,0.96865408,-0.20192843
0.10552911,0.96720138,-0.20643475
0.10799135,0.96568269,-0.21103184
0.11051104,0.96409512,-0.21572085
0.11308952,0.9624357,-0.22050285
0.11572816,0.96070131,-0.2253789
0.11842837,0.95888873,-0.23034999
0.12119158,0.95699463,-0.23541705
0.12401926,0.95501553,-0.24058097
0.12691292,0.95294783,-0.24584255
0.1298741,0.95078781,-0.25120252
0.13290436,0.94853158,-0.25666153
0.13600533,0.94617516,-0.26222013
0.13917865,0.94371439,-0.26787879
0.14242601,0.94114499,-0.27363785
0.14574914,0.93846253,-0.27949753
0.14914981,0.93566244,-0.28545795
0.15262982,0.93273998,-0.29151906
0.15619103,0.92969028,-0.29768068
0.15983533,0.92650833,-0.30394245
0.16356466,0.92318895,-0.31030386
0.16738101,0.91972682,-0.31676419
0.1712864,0.91611646,-0.32332254
0.17528291,0.91235227,-0.32997778
0.17937266,0.90842848,-0.33672857
0.18355785,0.90433919,-0.34357329
0.18784068,0.90007836,-0.3505101
0.19222344,0.89563982,-0.35753687
0.19670846,0.89101728,-0.36465117
0.20129813,0.88620431,-0.37185025
0.20599488,0.88119439,-0.37913107
0.21080122,0.87598088,-0.3864902
0.2157197,0.87055708,-0.39392388
0.22075295,0.86491618,-0.40142792
0.22590363,0.85905133,-0.40899778
0.23117449,0.85295561,-0.41662846
0.23656832,0.84662209,-0.42431452
0.24208801,0.84004383,-0.43205007
0.24773649,0.83321388,-0.43982874
0.25351676,0.82612536,-0.44764364
0.2594319,0.81877142,-0.45548739
0.26548505,0.81114532,-0.46335203
0.27167943,0.80324044,-0.4712291
0.27801835,0.7950503,-0.47910953
0.28450516,0.78656863,-0.48698368
0.29114333,0.77778938,-0.49484133
0.29793638,0.76870677,-0.50267162
0.30488793,0.75931533,-0.5104631
0.31200168,0.74960997,-0.5182037
0.3192814,0.73958599,-0.52588071
0.32673098,0.72923916,-0.5334808
0.33435438,0.71856575,-0.54099002
0.34215564,0.70756262,-0.54839382
0.35013893,0.69622725,-0.55567701
0.35830849,0.6845578,-0.56282386
0.36666866,0.67255318,-0.56981805
0.37522389,0.66021312,-0.57664271
0.38397874,0.6475382,-0.58328049
0.39293786,0.63452996,-0.58971356
0.40210601,0.62119092,-0.59592366
0.41148808,0.60752465,-0.60189216
0.42108906,0.59353586,-0.60760014
0.43091405,0.57923042,-0.6130284
0.44096827,0.56461541,-0.61815758
0.45125709,0.54969923,-0.62296822
0.46178597,0.53449158,-0.62744085
0.47256051,0.51900351,-0.6315561
0.48358645,0.50324751,-0.63529475
0.49486965,0.48723746,-0.63863791
0.50641611,0.47098869,-0.64156706
0.51823198,0.45451799,-0.64406422
0.53032354,0.4378436,-0.64611206
0.54269722,0.4209852,-0.64769401
0.55535961,0.40396387,-0.64879439
0.56831744,0.3868021,-0.64939857
0.58157761,0.36952367,-0.64949306
0.59514717,0.35215367,-0.64906569
0.60903334,0.33471835,-0.64810567
0.62324351,0.31724508,-0.64660378
0.63778523,0.29976223,-0.64455244
0.65266624,0.28229904,-0.64194586
0.66789447,0.26488552,-0.63878012
0.683478,0.24755229,-0.63505323
0.69942514,0.2303304,-0.63076529
0.71574435,0.21325122,-0.62591848
0.73244434,0.19634625,-0.62051715
0.74953397,0.1796469,-0.61456784
0.76702234,0.16318436,-0.60807929
0.78491876,0.14698936,-0.60106247
0.80323274,0.13109203,-0.59353052
0.82197403,0.11552166,-0.58549876
0.8411526,0.10030655,-0.57698455
0.86077865,0.0854738,-0.56800732
0.88086262,0.071049142,-0.55858837
0.9014152,0.05705678,-0.54875083
0.92244731,0.043519225,-0.53851947
0.94397016,0.030457157,-0.52792061
0.96599518,0.0178893,-0.5169819
0.98853409,0.0058323066,-0.50573219
1.0115989,-0.005699328,-0.49420132
1.0352019,-0.016693341,-0.48241994
1.0593555,-0.027139753,-0.47041931
1.0840728,-0.037030902,-0.45823109
1.1093667,-0.04636145,-0.44588713
1.1352508,-0.055128376,-0.43341931
1.1617389,-0.063330947,-0.42085928
1.1888449,-0.070970666,-0.40823832
1.2165834,-0.078051206,-0.39558714
1.2449692,-0.084578326,-0.38293571
1.2740172,-0.09055977,-0.37031306
1.303743,-0.096005154,-0.3577472
1.3341624,-0.10092584,-0.34526493
1.3652915,-0.1053348,-0.33289176
1.3971469,-0.10924646,-0.32065177
1.4297456,-0.1126766,-0.30856756
1.4631049,-0.11564211,-0.29666015
1.4972425,-0.11816093,-0.28494896
1.5321767,-0.12025183,-0.27345175
1.5679259,-0.12193428,-0.2621846
1.6045093,-0.12322829,-0.2511619
1.6419462,-0.12415427,-0.2403964
1.6802567,-0.12473288,-0.22989917
1.719461,-0.12498492,-0.21967967
1.75958,-0.12493117,-0.20974581
1.8006351,-0.12459227,-0.20010395
1.8426481,-0.12398868,-0.19075902
1.8856414,-0.12314047,-0.18171453
1.9296378,-0.12206734,-0.17297271
1.9746607,-0.12078848,-0.16453454
2.0207342,-0.11932249,-0.15639985
2.0678826,-0.11768738,-0.1485674
2.1161311,-0.11590046,-0.14103496
2.1655054,-0.11397834,-0.13379943
2.2160317,-0.11193688,-0.12685686
2.2677368,-0.10979117,-0.12020261
2.3206484,-0.10755551,-0.11383135
2.3747945,-0.1052434,-0.10773722
2.430204,-0.10286756,-0.10191385
2.4869064,-0.10043989,-0.096354446
2.5449317,-0.097971528,-0.091051868
2.6043109,-0.095472821,-0.085998685
2.6650755,-0.092953365,-0.08118724
2.7272579,-0.090422021,-0.076609703
2.7908912,-0.087886934,-0.072258126
2.8560092,-0.08535556,-0.068124485
2.9226465,-0.082834698,-0.064200729
2.9908387,-0.080330512,-0.060478816
3.0606219,-0.077848566,-0.056950747
3.1320333,-0.07539385,-0.053608602
3.205111,-0.072970817,-0.050444563
3.2798937,-0.07058341,-0.04745094
3.3564212,-0.068235092,-0.044620193
3.4347344,-0.06592888,-0.041944947
3.5148747,-0.063667372,-0.039418011
3.5968849,-0.061452778,-0.037032388
3.6808086,-0.059286947,-0.034781285
3.7666905,-0.057171397,-0.032658122
3.8545761,-0.055107337,-0.030656537
3.9445124,-0.053095695,-0.028770392
4.036547,-0.051137144,-0.026993772
4.1307291,-0.049232118,-0.025320989
4.2271086,-0.047380843,-0.023746581
4.3257369,-0.045583349,-0.022265309
4.4266664,-0.043839493,-0.020872158
4.5299508,-0.042148978,-0.019562331
4.6356451,-0.040511366,-0.018331244
4.7438055,-0.038926098,-0.017174525
4.8544896,-0.037392506,-0.016088006
4.9677561,-0.035909828,-0.01506772
5.0836654,-0.034477217,-0.014109892
5.2022792,-0.033093758,-0.013210934
5.3236605,-0.031758474,-0.012367441
5.4478739,-0.030470337,-0.011576181
5.5749855,-0.02922828,-0.010834091
5.7050629,-0.0280312,-0.01013827
5.8381753,-0.026877968,-0.0094859696
5.9743935,-0.025767436,-0.0088745929
6.11379,-0.024698442,-0.008301683
6.256439,-0.023669817,-0.0077649192
6.4024163,-0.022680388,-0.0072621102
6.5517995,-0.021728982,-0.006791188
6.7046683,-0.020814434,-0.0063502022
6.8611038,-0.019935584,-0.0059373138
7.0211893,-0.019091285,-0.00555079
7.18501,-0.018280405,-0.0051889988
7.3526531,-0.017501827,-0.0048504037
7.5242076,-0.016754453,-0.0045335586
7.6997649,-0.016037205,-0.0042371034
7.8794183,-0.015349026,-0.0039597588
8.0632635,-0.014688882,-0.0037003224
8.2513982,-0.014055763,-0.0034576643
8.4439225,-0.013448682,-0.0032307229
8.6409389,-0.01286668,-0.0030185014
8.8425521,-0.012308821,-0.0028200639
9.0488695,-0.011774195,-0.0026345319
9.2600007,-0.011261919,-0.0024610813
9.4760581,-0.010771135,-0.0022989386
9.6971566,-0.010301012,-0.0021473788
9.9234138,-0.0098507437,-0.0020057218
10.15495,-0.0094195502,-0.0018733302
10.391889,-0.0090066771,-0.0017496066
10.634356,-0.0086113947,-0.001633991
10.88248,-0.0082329981,-0.0015259589
11.136394,-0.0078708068,-0.0014250191
11.396232,-0.0075241638,-0.0013307114
11.662132,-0.0071924357,-0.0012426048
11.934237,-0.0068750118,-0.001160296
12.212691,-0.0065713035,-0.0010834073
12.497641,-0.006280744,-0.0010115853
12.78924,-0.0060027876,-0.00094449914
13.087643,-0.0057369093,-0.00088183932
13.393008,-0.0054826037,-0.00082331624
13.705498,-0.0052393852,-0.000768659
14.025279,-0.0050067867,-0.00071761417
14.352522,-0.0047843595,-0.00066994477
14.6874,-0.0045716724,-0.00062542913
15.030091,-0.0043683113,-0.00058385999
15.380778,-0.0041738787,-0.00054504357
15.739647,-0.0039879929,-0.00050879868
16.10689,-0.0038102877,-0.00047495595
16.482701,-0.0036404116,-0.00044335704
16.867281,-0.0034780277,-0.00041385399
17.260834,-0.0033228127,-0.00038630846
17.663569,-0.0031744567,-0.00036059121
18.075701,-0.0030326624,-0.00033658143
18.49745,-0.0028971453,-0.00031416627
18.929038,-0.0027676322,-0.00029324026
19.370697,-0.0026438619,-0.00027370485
19.82266,-0.0025255838,-0.00025546799
20.285169,-0.0024125579,-0.00023844368
20.758469,-0.0023045545,-0.00022255157
21.242813,-0.0022013535,-0.00020771662
21.738457,-0.0021027443,-0.00019386872
22.245666,-0.0020085252,-0.0001809424
22.764709,-0.0019185031,-0.00016887651
23.295863,-0.0018324932,-0.00015761392
23.839409,-0.0017503188,-0.0001471013
24.395638,-0.0016718105,-0.00013728883
24.964845,-0.0015968066,-0.00012812999
25.547333,-0.0015251519,-0.00011958135
26.143412,-0.0014566985,-0.00011160233
26.753399,-0.0013913044,-0.00010415507
27.377618,-0.0013288342,-9.7204182e-05
28.016402,-0.0012691582,-9.0716658e-05
28.670089,-0.0012121522,-8.466166e-05
29.339029,-0.0011576978,-7.9010403e-05
30.023577,-0.0011056814,-7.373601e-05
30.724097,-0.0010559948,-6.8813388e-05
31.440962,-0.0010085341,-6.4219112e-05
32.174553,-0.00096320024,-5.9931312e-05
32.92526,-0.0009198985,-5.5929571e-05
33.693483,-0.00087853828,-5.2194831e-05
34.479631,-0.00083903296,-4.8709298e-05
35.284121,-0.00080129978,-4.5456365e-05
36.107381,-0.00076525962,-4.2420525e-05
36.949851,-0.00073083687,-3.9587308e-05
37.811977,-0.00069795926,-3.6943203e-05
38.694218,-0.00066655771,-3.44756e-05
39.597044,-0.00063656622,-3.2172728e-05
40.520936,-0.0006079217,-3.00236e-05
41.466384,-0.0005805639,-2.801796e-05
42.433891,-0.00055443519,-2.6146237e-05
43.423972,-0.00052948055,-2.4399495e-05
44.437155,-0.00050564739,-2.2769396e-05
45.473977,-0.00048288545,-2.1248156e-05
46.534991,-0.00046114672,-1.982851e-05
47.620761,-0.00044038534,-1.8503679e-05
48.731864,-0.00042055748,-1.7267333e-05
49.868892,-0.00040162127,-1.6113566e-05
51.032449,-0.0003835367,-1.5036865e-05
52.223155,-0.00036626557,-1.4032087e-05
53.441643,-0.00034977135,-1.3094428e-05
54.688561,-0.00033401918,-1.2219407e-05
55.964572,-0.00031897574,-1.1402843e-05
57.270356,-0.0003046092,-1.0640831e-05
58.606607,-0.00029088916,-9.9297295e-06
59.974035,-0.00027778657,-9.2661373e-06
61.373369,-0.00026527369,-8.6468819e-06
62.805353,-0.00025332403,-8.0690023e-06
64.270748,-0.00024191227,-7.5297348e-06
65.770334,-0.00023101422,-7.0265004e-06
67.304909,-0.00022060681,-6.5568921e-06
68.87529,-0.00021066796,-6.1186639e-06
70.482311,-0.0002011766,-5.7097194e-06
72.126827,-0.00019211263,-5.3281024e-06
73.809714,-0.0001834568,-4.9719873e-06
75.531867,-0.00017519076,-4.6396702e-06
77.294201,-0.00016729698,-4.3295613e-06
79.097655,-0.00015975871,-4.0401767e-06
80.943187,-0.00015255995,-3.7701318e-06
82.83178,-0.00014568543,-3.5181344e-06
84.764438,-0.00013912055,-3.2829786e-06
86.74219,-0.00013285138,-3.063539e-06
88.766088,-0.00012686461,-2.8587655e-06
90.837207,-0.00012114753,-2.6676781e-06
92.956651,-0.00011568799,-2.4893621e-06
95.125546,-0.00011047441,-2.3229643e-06
97.345046,-0.00010549571,-2.167688e-06
99.616333,-0.00010074131,-2.0227901e-06
101.94061,-9.6201122e-05,-1.887577e-06
104.31913,-9.1865491e-05,-1.7614015e-06
106.75313,-8.7725208e-05,-1.6436596e-06
109.24393,-8.3771477e-05,-1.5337876e-06
111.79285,-7.9995895e-05,-1.4312597e-06
114.40124,-7.6390441e-05,-1.3355848e-06
117.07048,-7.294745e-05,-1.2463051e-06
119.80201,-6.9659605e-05,-1.1629932e-06
122.59727,-6.6519919e-05,-1.08525e-06
125.45775,-6.3521718e-05,-1.0127035e-06
128.38497,-6.0658627e-05,-9.4500636e-07
131.38049,-5.7924561e-05,-8.8183437e-07
134.44591,-5.5313707e-05,-8.2288511e-07
137.58284,-5.2820514e-05,-7.6787634e-07
140.79297,-5.0439682e-05,-7.1654468e-07
144.078,-4.8166147e-05,-6.6864433e-07
147.43967,-4.5995077e-05,-6.2394595e-07
150.87978,-4.3921854e-05,-5.8223551e-07
154.40016,-4.1942069e-05,-5.4331328e-07
158.00268,-4.0051513e-05,-5.069929e-07
161.68925,-3.8246165e-05,-4.7310046e-07
165.46183,-3.6522185e-05,-4.4147364e-07
169.32244,-3.4875907e-05,-4.1196102e-07
173.27313,-3.3303829e-05,-3.8442127e-07
177.31599,-3.1802608e-05,-3.5872251e-07
181.45319,-3.0369051e-05,-3.3474168e-07
185.68692,-2.9000108e-05,-3.1236394e-07
190.01942,-2.7692867e-05,-2.9148214e-07
194.45302,-2.6444549e-05,-2.7199627e-07
198.99006,-2.5252497e-05,-2.5381302e-07
203.63296,-2.4114176e-05,-2.3684532e-07
208.38419,-2.3027164e-05,-2.2101191e-07
213.24628,-2.1989148e-05,-2.0623695e-07
218.22182,-2.0997922e-05,-1.9244971e-07
223.31344,-2.0051375e-05,-1.7958415e-07
228.52386,-1.9147494e-05,-1.6757866e-07
233.85585,-1.8284357e-05,-1.5637574e-07
239.31226,-1.7460126e-05,-1.4592174e-07
244.89597,-1.6673048e-05,-1.361666e-07
250.60996,-1.5921449e-05,-1.2706361e-07
256.45728,-1.520373e-05,-1.1856915e-07
262.44102,-1.4518363e-05,-1.1064256e-07
268.56438,-1.386389e-05,-1.0324588e-07
274.83061,-1.3238919e-05,-9.6343667e-08
281.24305,-1.264212e-05,-8.990288e-08
287.80511,-1.2072224e-05,-8.389267e-08
294.52027,-1.1528017e-05,-7.8284252e-08
301.39212,-1.1008341e-05,-7.3050766e-08
308.4243,-1.0512092e-05,-6.8167148e-08
315.62055,-1.0038212e-05,-6.3610008e-08
322.98471,-9.5856942e-06,-5.9357522e-08
330.5207,-9.153575e-06,-5.5389322e-08
338.23252,-8.7409351e-06,-5.1686405e-08
346.12427,-8.3468963e-06,-4.8231035e-08
354.20016,-7.9706203e-06,-4.5006665e-08
362.46447,-7.6113063e-06,-4.199785e-08
370.92161,-7.2681897e-06,-3.9190181e-08
379.57608,-6.9405405e-06,-3.6570212e-08
388.43247,-6.6276614e-06,-3.4125393e-08
397.4955,-6.3288866e-06,-3.1844016e-08
406.77,-6.0435803e-06,-2.9715155e-08
416.26089,-5.7711354e-06,-2.7728614e-08
425.97323,-5.5109721e-06,-2.5874877e-08
435.91217,-5.2625368e-06,-2.4145068e-08
446.08302,-5.0253009e-06,-2.2530901e-08
456.49118,-4.7987594e-06,-2.1024645e-08
467.14218,-4.5824303e-06,-1.9619086e-08
478.04169,-4.3758532e-06,-1.8307493e-08
489.19552,-4.1785886e-06,-1.7083583e-08
500.60959,-3.9902166e-06,-1.5941495e-08
512.28998,-3.8103364e-06,-1.4875758e-08
524.2429,-3.6385651e-06,-1.3881269e-08
536.4747,-3.4745373e-06,-1.2953264e-08
548.99191,-3.3179038e-06,-1.20873e-08
561.80117,-3.1683314e-06,-1.1279227e-08
574.9093,-3.0255016e-06,-1.0525176e-08
588.32327,-2.8891107e-06,-9.8215358e-09
602.05022,-2.7588683e-06,-9.164936e-09
616.09746,-2.6344972e-06,-8.5522317e-09
630.47244,-2.5157327e-06,-7.9804886e-09
645.18284,-2.4023222e-06,-7.4469681e-09
660.23645,-2.2940243e-06,-6.9491151e-09
675.64131,-2.1906084e-06,-6.4845451e-09
691.40559,-2.0918546e-06,-6.0510329e-09
707.5377,-1.9975526e-06,-5.6465023e-09
724.0462,-1.9075018e-06,-5.2690159e-09
740.93988,-1.8215105e-06,-4.9167655e-09
758.22773,-1.7393957e-06,-4.5880642e-09
775.91895,-1.6609827e-06,-4.2813376e-09
794.02295,-1.5861046e-06,-3.9951165e-09
812.54935,-1.514602e-06,-3.7280303e-09
831.50802,-1.4463228e-06,-3.4787996e-09
850.90904,-1.3811216e-06,-3.2462307e-09
870.76273,-1.3188598e-06,-3.0292098e-09
891.07965,-1.2594047e-06,-2.8266974e-09
911.87062,-1.2026299e-06,-2.6377236e-09
933.14668,-1.1484145e-06,-2.4613833e-09
954.91917,-1.0966432e-06,-2.2968319e-09
977.19966,-1.0472058e-06,-2.1432813e-09
1000,-9.99997e-07,-1.999996e-09
