w,re,im
0.16356466,0,-6.11379
0.16738101,0,-5.9743935
0.1712864,0,-5.8381753
0.17528291,0,-5.7050629
0.17937266,0,-5.5749855
0.18355785,0,-5.4478739
0.18784068,0,-5.3236605
0.19222344,0,-5.2022792
0.19670846,0,-5.0836654
0.20129813,0,-4.9677561
0.20599488,0,-4.8544896
0.21080122,0,-4.7438055
0.2157197,0,-4.6356451
0.22075295,0,-4.5299508
0.22590363,0,-4.4266664
0.23117449,0,-4.3257369
0.23656832,0,-4.2271086
0.24208801,0,-4.1307291
0.24773649,0,-4.036547
0.25351676,0,-3.9445124
0.2594319,0,-3.8545761
0.26548505,0,-3.7666905
0.27167943,0,-3.6808086
0.27801835,0,-3.5968849
0.28450516,0,-3.5148747
0.29114333,0,-3.4347344
0.29793638,0,-3.3564212
0.30488793,0,-3.2798937
0.31200168,0,-3.205111
0.3192814,0,-3.1320333
0.32673098,0,-3.0606219
0.33435438,0,-2.9908387
0.34215564,0,-2.9226465
0.35013893,0,-2.8560092
0.35830849,0,-2.7908912
0.36666866,0,-2.7272579
0.37522389,0,-2.6650755
0.38397874,0,-2.6043109
0.39293786,0,-2.5449317
0.40210601,0,-2.4869064
0.41148808,0,-2.430204
0.42108906,0,-2.3747945
0.43091405,0,-2.3206484
0.44096827,0,-2.2677368
0.45125709,0,-2.2160317
0.46178597,0,-2.1655054
0.47256051,0,-2.1161311
0.48358645,0,-2.0678826
0.49486965,0,-2.0207342
0.50641611,0,-1.9746607
0.51823198,0,-1.9296378
0.53032354,0,-1.8856414
0.54269722,0,-1.8426481
0.55535961,0,-1.8006351
0.56831744,0,-1.75958
0.58157761,0,-1.719461
0.59514717,0,-1.6802567
0.60903334,0,-1.6419462
0.62324351,0,-1.6045093
0.63778523,0,-1.5679259
0.65266624,0,-1.5321767
0.66789447,0,-1.4972425
0.683478,0,-1.4631049
0.69942514,0,-1.4297456
0.71574435,0,-1.3971469
0.73244434,0,-1.3652915
0.74953397,0,-1.3341624
0.76702234,0,-1.303743
0.78491876,0,-1.2740172
0.80323274,0,-1.2449692
0.82197403,0,-1.2165834
0.8411526,0,-1.1888449
0.86077865,0,-1.1617389
0.88086262,0,-1.1352508
0.9014152,0,-1.1093667
0.92244731,0,-1.0840728
0.94397016,0,-1.0593555
0.96599518,0,-1.0352019
0.98853409,0,-1.0115989
1.0115989,0,-0.98853409
1.0352019,0,-0.96599518
1.0593555,0,-0.94397016
1.0840728,0,-0.92244731
1.1093667,0,-0.9014152
1.1352508,0,-0.88086262
1.1617389,0,-0.86077865
1.1888449,0,-0.8411526
1.2165834,0,-0.82197403
1.2449692,0,-0.80323274
1.2740172,0,-0.78491876
1.303743,0,-0.76702234
1.3341624,0,-0.74953397
1.3652915,0,-0.73244434
1.3971469,0,-0.71574435
1.4297456,0,-0.69942514
1.4631049,0,-0.683478
1.4972425,0,-0.66789447
1.5321767,0,-0.65266624
1.5679259,0,-0.63778523
1.6045093,0,-0.62324351
1.6419462,0,-0.60903334
1.6802567,0,-0.59514717
1.719461,0,-0.58157761
1.75958,0,-0.56831744
1.8006351,0,-0.55535961
1.8426481,0,-0.54269722
1.8856414,0,-0.53032354
1.9296378,0,-0.51823198
1.9746607,0,-0.50641611
2.0207342,0,-0.49486965
2.0678826,0,-0.48358645
2.1161311,0,-0.47256051
2.1655054,0,-0.46178597
2.2160317,0,-0.45125709
2.2677368,0,-0.44096827
2.3206484,0,-0.43091405
2.3747945,0,-0.42108906
2.430204,0,-0.41148808
2.4869064,0,-0.40210601
2.5449317,0,-0.39293786
2.6043109,0,-0.38397874
2.6650755,0,-0.37522389
2.7272579,0,-0.36666866
2.7908912,0,-0.35830849
2.8560092,0,-0.35013893
2.9226465,0,-0.34215564
2.9908387,0,-0.33435438
3.0606219,0,-0.32673098
3.1320333,0,-0.3192814
3.205111,0,-0.31200168
3.2798937,0,-0.30488793
3.3564212,0,-0.29793638
3.4347344,0,-0.29114333
3.5148747,0,-0.28450516
3.5968849,0,-0.27801835
3.6808086,0,-0.27167943
3.7666905,0,-0.26548505
3.8545761,0,-0.2594319
3.9445124,0,-0.25351676
4.036547,0,-0.24773649
4.1307291,0,-0.24208801
4.2271086,0,-0.23656832
4.3257369,0,-0.23117449
4.4266664,0,-0.22590363
4.5299508,0,-0.22075295
4.6356451,0,-0.2157197
4.7438055,0,-0.21080122
4.8544896,0,-0.20599488
4.9677561,0,-0.20129813
5.0836654,0,-0.19670846
5.2022792,0,-0.19222344
5.3236605,0,-0.18784068
5.4478739,0,-0.18355785
5.5749855,0,-0.17937266
5.7050629,0,-0.17528291
5.8381753,0,-0.1712864
5.9743935,0,-0.16738101
6.11379,0,-0.16356466
6.256439,0,-0.15983533
6.4024163,0,-0.15619103
6.5517995,0,-0.15262982
6.7046683,0,-0.14914981
6.8611038,0,-0.14574914
7.0211893,0,-0.14242601
7.18501,0,-0.13917865
7.3526531,0,-0.13600533
7.5242076,0,-0.13290436
7.6997649,0,-0.1298741
7.8794183,0,-0.12691292
8.0632635,0,-0.12401926
8.2513982,0,-0.12119158
8.4439225,0,-0.11842837
8.6409389,0,-0.11572816
8.8425521,0,-0.11308952
9.0488695,0,-0.11051104
9.2600007,0,-0.10799135
9.4760581,0,-0.10552911
9.6971566,0,-0.10312301
9.9234138,0,-0.10077177
10.15495,0,-0.098474142
10.391889,0,-0.096228897
10.634356,0,-0.094034845
10.88248,0,-0.091890819
11.136394,0,-0.089795676
11.396232,0,-0.087748304
11.662132,0,-0.085747613
11.934237,0,-0.083792537
12.212691,0,-0.081882039
12.497641,0,-0.0800151
12.78924,0,-0.078190728
13.087643,0,-0.076407953
13.393008,0,-0.074665825
13.705498,0,-0.072963419
14.025279,0,-0.071299828
14.352522,0,-0.069674167
14.6874,0,-0.068085572
15.030091,0,-0.066533198
15.380778,0,-0.065016218
15.739647,0,-0.063533826
16.10689,0,-0.062085233
16.482701,0,-0.060669668
16.867281,0,-0.059286379
17.260834,0,-0.057934629
17.663569,0,-0.0566137
18.075701,0,-0.055322888
18.49745,0,-0.054061507
18.929038,0,-0.052828886
19.370697,0,-0.051624369
19.82266,0,-0.050447316
20.285169,0,-0.0492971
20.758469,0,-0.048173109
21.242813,0,-0.047074745
21.738457,0,-0.046001425
22.245666,0,-0.044952577
22.764709,0,-0.043927643
23.295863,0,-0.042926077
23.839409,0,-0.041947348
24.395638,0,-0.040990934
24.964845,0,-0.040056327
25.547333,0,-0.039143029
26.143412,0,-0.038250554
26.753399,0,-0.037378428
27.377618,0,-0.036526187
28.016402,0,-0.035693378
28.670089,0,-0.034879556
29.339029,0,-0.03408429
30.023577,0,-0.033307157
30.724097,0,-0.032547742
31.440962,0,-0.031805643
32.174553,0,-0.031080463
32.92526,0,-0.030371818
33.693483,0,-0.02967933
34.479631,0,-0.029002631
35.284121,0,-0.028341361
36.107381,0,-0.027695168
36.949851,0,-0.027063709
37.811977,0,-0.026446647
38.694218,0,-0.025843654
39.597044,0,-0.02525441
40.520936,0,-0.024678601
41.466384,0,-0.02411592
42.433891,0,-0.023566069
43.423972,0,-0.023028755
44.437155,0,-0.022503691
45.473977,0,-0.021990599
46.534991,0,-0.021489206
47.620761,0,-0.020999245
48.731864,0,-0.020520455
49.868892,0,-0.020052581
51.032449,0,-0.019595375
52.223155,0,-0.019148594
53.441643,0,-0.018712
54.688561,0,-0.01828536
55.964572,0,-0.017868447
57.270356,0,-0.01746104
58.606607,0,-0.017062923
59.974035,0,-0.016673882
61.373369,0,-0.016293712
62.805353,0,-0.01592221
64.270748,0,-0.015559178
65.770334,0,-0.015204423
67.304909,0,-0.014857757
68.87529,0,-0.014518995
70.482311,0,-0.014187957
72.126827,0,-0.013864467
73.809714,0,-0.013548352
75.531867,0,-0.013239445
77.294201,0,-0.012937581
79.097655,0,-0.0126426
80.943187,0,-0.012354344
82.83178,0,-0.012072661
84.764438,0,-0.0117974
86.74219,0,-0.011528415
88.766088,0,-0.011265564
90.837207,0,-0.011008705
92.956651,0,-0.010757703
95.125546,0,-0.010512423
97.345046,0,-0.010272736
99.616333,0,-0.010038514
101.94061,0,-0.0098096329
104.31913,0,-0.0095859699
106.75313,0,-0.0093674065
109.24393,0,-0.0091538264
111.79285,0,-0.008945116
114.40124,0,-0.0087411643
117.07048,0,-0.0085418627
119.80201,0,-0.0083471053
122.59727,0,-0.0081567884
125.45775,0,-0.0079708109
128.38497,0,-0.0077890736
131.38049,0,-0.0076114801
134.44591,0,-0.0074379357
137.58284,0,-0.0072683482
140.79297,0,-0.0071026274
144.078,0,-0.006940685
147.43967,0,-0.006782435
150.87978,0,-0.0066277932
154.40016,0,-0.0064766772
158.00268,0,-0.0063290068
161.68925,0,-0.0061847032
165.46183,0,-0.0060436899
169.32244,0,-0.0059058917
173.27313,0,-0.0057712353
177.31599,0,-0.0056396492
181.45319,0,-0.0055110632
185.68692,0,-0.0053854091
190.01942,0,-0.0052626199
194.45302,0,-0.0051426304
198.99006,0,-0.0050253766
203.63296,0,-0.0049107963
208.38419,0,-0.0047988285
213.24628,0,-0.0046894135
218.22182,0,-0.0045824933
223.31344,0,-0.0044780109
228.52386,0,-0.0043759107
233.85585,0,-0.0042761384
239.31226,0,-0.004178641
244.89597,0,-0.0040833665
250.60996,0,-0.0039902644
256.45728,0,-0.003899285
262.44102,0,-0.0038103799
268.56438,0,-0.003723502
274.83061,0,-0.0036386048
281.24305,0,-0.0035556434
287.80511,0,-0.0034745735
294.52027,0,-0.003395352
301.39212,0,-0.0033179368
308.4243,0,-0.0032422867
315.62055,0,-0.0031683615
322.98471,0,-0.0030961217
330.5207,0,-0.0030255291
338.23252,0,-0.002956546
346.12427,0,-0.0028891357
354.20016,0,-0.0028232625
362.46447,0,-0.0027588911
370.92161,0,-0.0026959874
379.57608,0,-0.002634518
388.43247,0,-0.0025744501
397.4955,0,-0.0025157517
406.77,0,-0.0024583917
416.26089,0,-0.0024023395
425.97323,0,-0.0023475654
435.91217,0,-0.0022940401
446.08302,0,-0.0022417352
456.49118,0,-0.0021906228
467.14218,0,-0.0021406759
478.04169,0,-0.0020918677
489.19552,0,-0.0020441724
500.60959,0,-0.0019975646
512.28998,0,-0.0019520194
524.2429,0,-0.0019075127
536.4747,0,-0.0018640208
548.99191,0,-0.0018215205
561.80117,0,-0.0017799892
574.9093,0,-0.0017394048
588.32327,0,-0.0016997458
602.05022,0,-0.001660991
616.09746,0,-0.0016231198
630.47244,0,-0.0015861121
645.18284,0,-0.0015499482
660.23645,0,-0.0015146089
675.64131,0,-0.0014800753
691.40559,0,-0.0014463291
707.5377,0,-0.0014133523
724.0462,0,-0.0013811273
740.93988,0,-0.0013496372
758.22773,0,-0.001318865
775.91895,0,-0.0012887944
794.02295,0,-0.0012594094
812.54935,0,-0.0012306945
831.50802,0,-0.0012026342
850.90904,0,-0.0011752137
870.76273,0,-0.0011484185
891.07965,0,-0.0011222341
911.87062,0,-0.0010966468
933.14668,0,-0.0010716429
954.91917,0,-0.0010472091
977.19966,0,-0.0010233323
1000,0,-0.001
